split_index,recording_id,event_id,anchor_frame,available_future_steps,event_future_steps,near_term_steps,event_tail_topk,near_tail_topk,ego_length,adv_length,initial_gap,initial_closing_speed,recorded_min_gap,recorded_min_ttc,recorded_min_thw,recorded_max_drac,near_min_gap,near_min_ttc,near_min_thw,near_max_drac,event_tail_score,near_tail_score,ttc_component,thw_component,gap_component,drac_component,dv_component,event_ttc_component,event_thw_component,event_gap_component,event_drac_component,event_dv_component,near_ttc_component,near_thw_component,near_gap_component,near_drac_component,near_dv_component,criticality_score
1,20,fol_20_00305,10543,181,181,50,19,5,5.36,4.95,22.97,0.1700000762939453,17.149991989135742,15.868847846984863,0.6295896768569946,0.038476571440696716,21.939985275268555,23.847808837890625,0.7810603380203247,0.019288986921310425,4.437177002429962,4.059186041355133,0.9300710558891296,0.9101424217224121,0.9184994101524353,0.869836688041687,0.8086274266242981,0.9300710558891296,0.9101424217224121,0.9184994101524353,0.869836688041687,0.8086274266242981,0.8570554852485657,0.8203424215316772,0.8250564336776733,0.8015598058700562,0.7551718950271606,4.323779714107514
1,20,fol_20_00306,10563,182,182,50,19,5,4.14,5.36,16.110000610351562,-0.8400001525878906,11.20001220703125,6.588246822357178,0.38875433802604675,0.1296142339706421,16.149993896484375,1000.0,0.6001484394073486,0.0,4.775844573974609,2.2878719866275787,0.9913581013679504,0.9847362041473389,0.9797483682632446,0.9570825695991516,0.8629193305969238,0.9913581013679504,0.9847362041473389,0.9797483682632446,0.9570825695991516,0.8629193305969238,0.14517173171043396,0.9244136810302734,0.9336153268814087,0.14233562350273132,0.14233562350273132,4.0294527977704995
1,20,fol_20_00307,10579,179,179,50,18,5,4.65,4.14,17.0999951171875,-0.1700000762939453,17.099994659423828,1000.0,0.6295477151870728,0.0,17.099994659423828,1000.0,0.6295477151870728,0.0,2.260834828019142,2.2612917721271515,0.14527182281017303,0.9107495546340942,0.9199420213699341,0.1424357146024704,0.1424357146024704,0.14527182281017303,0.9107495546340942,0.9199420213699341,0.1424357146024704,0.1424357146024704,0.14520350098609924,0.9110159873962402,0.9203374981880188,0.1423673927783966,0.1423673927783966,2.260971911251545
1,20,fol_20_00308,10604,177,177,50,18,5,4.95,4.65,35.060000610351565,-1.9400005340576172,35.14999771118164,28.40581512451172,1.3288135528564453,0.024290787056088448,35.14999771118164,1000.0,1.3822256326675415,0.0,3.42244091629982,1.4307555258274078,0.8035916090011597,0.47220972180366516,0.5364776849746704,0.8033351898193359,0.8068267107009888,0.8035916090011597,0.47220972180366516,0.5364776849746704,0.8033351898193359,0.8068267107009888,0.14530330896377563,0.45530954003334045,0.5452082753181458,0.142467200756073,0.142467200756073,2.824935299158096
1,20,fol_20_00309,10630,188,188,50,19,5,4.85,4.95,9.9699951171875,-0.7099990844726562,9.989999771118164,1000.0,0.3948616683483124,0.0,9.989999771118164,1000.0,0.3948616683483124,0.0,2.406219944357872,2.407393217086792,0.14544491469860077,0.9862527251243591,0.9893069267272949,0.1426076889038086,0.1426076889038086,0.14544491469860077,0.9862527251243591,0.9893069267272949,0.1426076889038086,0.1426076889038086,0.14537188410758972,0.9868882298469543,0.9900637865066528,0.14253465831279755,0.14253465831279755,2.406571926176548
1,20,fol_20_00310,10675,161,161,50,17,5,5.26,4.85,20.100014038085938,0.3099994659423828,16.08000946044922,16.41118049621582,0.5401414036750793,0.03259977325797081,19.399986267089844,32.333290100097656,0.6965883374214172,0.009278369136154652,4.445055365562439,3.9714956879615784,0.9244710206985474,0.9491717219352722,0.9352438449859619,0.8531988859176636,0.7829698920249939,0.9244710206985474,0.9491717219352722,0.9352438449859619,0.8531988859176636,0.7829698920249939,0.7971018552780151,0.8736487627029419,0.8807989358901978,0.733078122138977,0.6868680119514465,4.30298746228218
1,20,fol_20_00311,10693,161,161,50,17,5,5.26,5.26,32.31000732421875,1.4200000762939453,31.12998390197754,23.36954116821289,1.107396125793457,0.02952563390135765,31.12998390197754,23.36954116821289,1.107396125793457,0.02952563390135765,3.6562976837158203,3.7515586018562317,0.8261159658432007,0.6064060926437378,0.6282850503921509,0.8053909540176392,0.7900996208190918,0.8261159658432007,0.6064060926437378,0.6282850503921509,0.8053909540176392,0.7900996208190918,0.8579592704772949,0.6067558526992798,0.6285380125045776,0.8377593159675598,0.8205461502075195,3.684875959157943
1,20,fol_20_00312,10639,104,104,50,11,5,4.35,4.85,121.5999969482422,0.01000213623046875,121.57999420166016,1000.0,3.6050989627838135,0.0,121.57999420166016,1000.0,3.6050989627838135,0.0,0.5560208298265934,0.5561390668153763,0.14557649195194244,0.0690593421459198,0.05590646341443062,0.14273926615715027,0.14273926615715027,0.14557649195194244,0.0690593421459198,0.05590646341443062,0.14273926615715027,0.14273926615715027,0.14554806053638458,0.06925524026155472,0.05591409653425217,0.1427108347415924,0.1427108347415924,0.5560563009232282
1,20,fol_20_00313,10718,170,170,50,17,5,4.24,5.26,20.279998779296875,-0.10000038146972656,20.009994506835938,200.89920043945312,0.711292564868927,0.0002488819882273674,20.009994506835938,200.89920043945312,0.711292564868927,0.0002488819882273674,3.426382005214691,3.434648811817169,0.5761231780052185,0.8670151829719543,0.8690716624259949,0.5612834692001343,0.5528885126113892,0.5761231780052185,0.8670151829719543,0.8690716624259949,0.5612834692001343,0.5528885126113892,0.5794910192489624,0.8672288656234741,0.8693739771842957,0.5636561512947083,0.5548987984657288,3.4288620471954343
1,20,fol_20_00314,10706,138,138,50,14,5,5.15,4.35,38.6300048828125,1.1599998474121094,32.529998779296875,29.48781967163086,0.9923734068870544,0.020931174978613853,36.27000427246094,29.48781967163086,1.0737124681472778,0.020931174978613853,3.7221387028694153,3.6020822525024414,0.822317898273468,0.679775595664978,0.5946445465087891,0.8140756487846375,0.8113250136375427,0.822317898273468,0.679775595664978,0.5946445465087891,0.8140756487846375,0.8113250136375427,0.822564423084259,0.6273208856582642,0.5262871384620667,0.814354419708252,0.8115553855895996,3.6861217677593228
1,20,fol_20_00315,10750,164,164,50,17,5,4.55,4.24,27.269993286132813,1.039999008178711,21.069995880126953,14.586408615112305,0.7356842160224915,0.055531177669763565,24.809986114501953,15.903822898864746,0.8473355770111084,0.04904485121369362,4.392316222190857,4.207214951515198,0.9402094483375549,0.851451575756073,0.8458472490310669,0.9006174802780151,0.854190468788147,0.9402094483375549,0.851451575756073,0.8458472490310669,0.9006174802780151,0.854190468788147,0.9293149709701538,0.7770662903785706,0.7626681923866272,0.8902899026870728,0.8478755950927734,4.336785840988159
1,20,fol_20_00316,10783,83,83,50,9,5,5.05,5.15,43.930006408691405,1.6000022888183594,37.87000274658203,19.223339080810547,1.0976812839508057,0.05123982951045036,40.410003662109375,22.081947326660156,1.163212537765503,0.04143660515546799,3.7735971808433533,3.649104565382004,0.8980424404144287,0.607276439666748,0.49360501766204834,0.8931487202644348,0.8815245628356934,0.8980424404144287,0.607276439666748,0.49360501766204834,0.8931487202644348,0.8815245628356934,0.8753592371940613,0.569109320640564,0.4560018479824066,0.8763214349746704,0.8723127245903015,3.7362493962049483
1,20,fol_20_00317,10783,83,83,50,9,5,4.65,5.05,22.9,-1.7000007629394531,22.959997177124023,1000.0,0.6888687610626221,0.0,22.959997177124023,1000.0,0.6888687610626221,0.0,2.1048229038715363,2.1110967844724655,0.14572089910507202,0.87385493516922,0.7994853258132935,0.1428808718919754,0.1428808718919754,0.14572089910507202,0.87385493516922,0.7994853258132935,0.1428808718919754,0.1428808718919754,0.14570359885692596,0.8770080804824829,0.8026579022407532,0.14286360144615173,0.14286360144615173,2.106705068051815
1,20,fol_20_00318,10814,116,116,50,12,5,4.75,4.65,62.4199951171875,6.5,42.2299919128418,9.512118339538574,1.1554033756256104,0.3377605676651001,50.82999801635742,9.512118339538574,1.3479182720184326,0.3377605676651001,3.9504646956920624,3.7501477897167206,0.9777320027351379,0.568494975566864,0.42337939143180847,0.9904821515083313,0.9903761744499207,0.9777320027351379,0.568494975566864,0.42337939143180847,0.9904821515083313,0.9903761744499207,0.9777795076370239,0.4686778485774994,0.3222532868385315,0.9906290173530579,0.9908081293106079,3.89036962389946
1,20,fol_20_00319,10850,112,112,50,12,5,4.55,4.75,75.29999694824218,-1.8800010681152344,75.37000274658203,1000.0,2.0808944702148438,0.0,75.37000274658203,1000.0,2.0808944702148438,0.0,0.825330838561058,0.8283869326114655,0.1457825005054474,0.2288278341293335,0.16483552753925323,0.14294248819351196,0.14294248819351196,0.1457825005054474,0.2288278341293335,0.16483552753925323,0.14294248819351196,0.14294248819351196,0.14574988186359406,0.2309887856245041,0.16582855582237244,0.14290985465049744,0.14290985465049744,0.8262476667761802
1,20,fol_20_00320,10868,104,104,50,11,5,4.95,4.55,28.529998779296875,0.30999755859375,28.039993286132812,95.10023498535156,0.7868174314498901,0.0015772790648043156,28.169998168945312,95.10023498535156,0.7868174314498901,0.0015772790648043156,3.3529358506202698,3.368077516555786,0.6258535385131836,0.8183681964874268,0.6941614747047424,0.6108619570732117,0.6036906838417053,0.6258535385131836,0.8183681964874268,0.6941614747047424,0.6108619570732117,0.6036906838417053,0.6328697204589844,0.8188284635543823,0.6907652616500854,0.6170066595077515,0.6086074113845825,3.3574783504009247
1,20,fol_20_00321,10879,93,93,50,10,5,4.45,4.55,185.92999267578125,0.75,179.6300048828125,66.2841567993164,5.7097907066345215,0.020442284643650055,183.41000366210938,104.80571746826172,5.912637233734131,0.008348781615495682,2.4264805484563112,2.2374129882082343,0.6785242557525635,0.010790537111461163,0.01242858823388815,0.8049880266189575,0.9197491407394409,0.6785242557525635,0.010790537111461163,0.01242858823388815,0.8049880266189575,0.9197491407394409,0.6268355846405029,0.009297328069806099,0.011068684048950672,0.7274473905563354,0.8627640008926392,2.3697602803818882
1,20,fol_20_00322,10924,127,127,50,13,5,3.74,4.95,40.989991455078126,1.4899978637695312,35.18998718261719,27.476551055908203,1.0495076179504395,0.027113990858197212,38.22999572753906,27.476551055908203,1.076598048210144,0.027113990858197212,3.6905580163002014,3.6288564205169678,0.8327881693840027,0.6423465013504028,0.5439066290855408,0.8343520760536194,0.8371646404266357,0.8327881693840027,0.6423465013504028,0.5439066290855408,0.8343520760536194,0.8371646404266357,0.8349531888961792,0.6258299350738525,0.4913867115974426,0.836992084980011,0.8396944999694824,3.672047537565231
1,20,fol_20_00323,10982,132,132,50,14,5,5.56,4.45,69.86000549316407,0.04000091552734375,69.85999298095703,1000.0,2.187213659286499,6.441749974328559e-06,69.85999298095703,1000.0,2.2088565826416016,6.441749974328559e-06,0.9424511790275574,1.1373374313116074,0.14587616920471191,0.20988395810127258,0.19042252004146576,0.19797596335411072,0.1982925683259964,0.14587616920471191,0.20988395810127258,0.19042252004146576,0.19797596335411072,0.1982925683259964,0.14583294093608856,0.20642128586769104,0.19050732254981995,0.2968447208404541,0.2977311611175537,1.0009170547127724
1,20,fol_20_00324,10998,83,83,50,9,5,6.16,3.74,133.60999755859376,0.049999237060546875,132.57000732421875,332.451904296875,3.845998764038086,0.000601587351411581,132.94000244140625,332.451904296875,3.845998764038086,0.000601587351411581,1.8860919587314129,1.8864595964550972,0.5575595498085022,0.05763402208685875,0.042979344725608826,0.5855563879013062,0.642362654209137,0.5575595498085022,0.05763402208685875,0.042979344725608826,0.5855563879013062,0.642362654209137,0.5575688481330872,0.05775770545005798,0.04254887253046036,0.5855664014816284,0.6430177688598633,1.8862022500485183
1,20,fol_20_00325,11078,88,88,50,9,5,4.65,5.56,51.579997558593746,1.0400009155273438,49.65000534057617,49.99033737182617,1.4929447174072266,0.010301978327333927,49.8499870300293,49.99033737182617,1.495200514793396,0.010301978327333927,2.997000426054001,2.9962183237075806,0.7262572050094604,0.4083298444747925,0.3382839858531952,0.7476503849029541,0.7764790058135986,0.7262572050094604,0.4083298444747925,0.3382839858531952,0.7476503849029541,0.7764790058135986,0.7270689010620117,0.40704840421676636,0.33594709634780884,0.7486122846603394,0.7775416374206543,2.9967657953500746
1,20,fol_20_00326,11007,75,75,50,8,5,5.66,6.16,52.62001403808594,2.80999755859375,42.45000076293945,11.17105484008789,1.1359379291534424,0.17008237540721893,46.06999588012695,12.977466583251953,1.232477068901062,0.13677550852298737,3.8926539719104767,3.76985365152359,0.9654698371887207,0.5794420838356018,0.4200414717197418,0.9702790379524231,0.9574215412139893,0.9654698371887207,0.5794420838356018,0.4200414717197418,0.9702790379524231,0.9574215412139893,0.953567624092102,0.5274747014045715,0.3755224943161011,0.9615484476089478,0.9517403841018677,3.8558138757944107
1,20,fol_20_00327,11086,120,120,50,12,5,4.95,5.66,53.51999694824219,-1.1899986267089844,53.56999969482422,1000.0,1.4806523323059082,0.0,53.56999969482422,1000.0,1.4806523323059082,0.0,1.1410151273012161,1.1446396857500076,0.14595700800418854,0.4104700982570648,0.29836517572402954,0.1431114226579666,0.1431114226579666,0.14595700800418854,0.4104700982570648,0.29836517572402954,0.1431114226579666,0.1431114226579666,0.14591993391513824,0.4127527177333832,0.29981833696365356,0.14307434856891632,0.14307434856891632,1.1421024948358536
1,20,fol_20_00328,11130,121,121,50,13,5,6.16,4.95,62.23999816894531,-1.9399986267089844,62.329994201660156,1000.0,1.8257174491882324,0.0,62.329994201660156,1000.0,1.8257174491882324,0.0,0.9505210816860199,0.955543726682663,0.1460241824388504,0.2882128059864044,0.22992689907550812,0.14317859709262848,0.14317859709262848,0.1460241824388504,0.2882128059864044,0.22992689907550812,0.14317859709262848,0.14317859709262848,0.14598682522773743,0.2913327217102051,0.23194169998168945,0.1431412398815155,0.1431412398815155,0.9520278751850129
1,20,fol_20_00329,11151,75,75,50,8,5,4.75,4.45,187.64000549316407,2.0500030517578125,181.65997314453125,82.18146514892578,4.756396770477295,0.013750048354268074,183.0599822998047,82.18146514892578,4.760987758636475,0.013750048354268074,2.3713013865053654,2.3710191575810313,0.655674934387207,0.02740904688835144,0.01176166906952858,0.7748593091964722,0.9015964269638062,0.655674934387207,0.02740904688835144,0.01176166906952858,0.7748593091964722,0.9015964269638062,0.6558536887168884,0.027249276638031006,0.011199924163520336,0.7750512361526489,0.9016650319099426,2.371216717828065
1,20,fol_20_00330,11273,85,85,50,9,5,4.85,5.26,44.60000640869141,5.589998245239258,30.349990844726562,7.980213165283203,0.9619648456573486,0.3483617305755615,35.0,7.980213165283203,1.0809141397476196,0.3483617305755615,4.291525065898895,4.124496698379517,0.9866182804107666,0.6950834393501282,0.6360681056976318,0.9907189607620239,0.9830362796783447,0.9866182804107666,0.6950834393501282,0.6360681056976318,0.9907189607620239,0.9830362796783447,0.9867075681686401,0.6184201240539551,0.544649064540863,0.9909588098526001,0.9837611317634583,4.241416555643081
1,20,fol_20_00331,11227,123,123,50,13,5,6.27,4.35,132.71999877929687,3.0400009155273438,119.10000610351562,42.35080337524414,4.0815629959106445,0.03611384332180023,126.60000610351562,42.35080337524414,4.343053340911865,0.03611384332180023,2.663756772875786,2.6464877538383007,0.7551307082176208,0.047072939574718475,0.058586351573467255,0.8650707006454468,0.9378960728645325,0.7551307082176208,0.047072939574718475,0.058586351573467255,0.8650707006454468,0.9378960728645325,0.7553089261054993,0.03849101439118385,0.049521900713443756,0.8652675747871399,0.9378983378410339,2.65857606716454
1,20,fol_20_00332,11242,106,106,50,11,5,4.75,4.75,111.45999145507812,-6.060001373291016,111.68998718261719,1000.0,3.4892218112945557,0.0,111.68998718261719,1000.0,3.4892218112945557,0.0,0.5734904855489731,0.5753978714346886,0.14608383178710938,0.07360810041427612,0.06732206046581268,0.14323824644088745,0.14323824644088745,0.14608383178710938,0.07360810041427612,0.06732206046581268,0.14323824644088745,0.14323824644088745,0.14605429768562317,0.07449459284543991,0.068431556224823,0.14320871233940125,0.14320871233940125,0.5740627013146877
1,20,fol_20_00333,11270,133,133,50,14,5,4.55,4.95,67.56999206542969,4.210000991821289,40.53999328613281,6.802011013031006,1.3060564994812012,0.4381057620048523,58.790008544921875,12.350841522216797,1.8604432344436646,0.19269943237304688,3.87552547454834,3.4437891244888306,0.9905490279197693,0.4706410765647888,0.4331371784210205,0.9937995076179504,0.9873986840248108,0.9905490279197693,0.4706410765647888,0.4331371784210205,0.9937995076179504,0.9873986840248108,0.9581576585769653,0.2809526026248932,0.2547512352466583,0.9754071235656738,0.9745205044746399,3.746004569530487
1,20,fol_20_00334,11329,123,123,50,13,5,4.65,4.75,86.13000183105468,-0.9499988555908203,86.17999267578125,1000.0,2.6973392963409424,0.0,86.17999267578125,1000.0,2.6973392963409424,0.0,0.6949412673711777,0.6955517828464508,0.1461518555879593,0.13703617453575134,0.1251407265663147,0.14330625534057617,0.14330625534057617,0.1461518555879593,0.13703617453575134,0.1251407265663147,0.14330625534057617,0.14330625534057617,0.14611336588859558,0.13722872734069824,0.12567409873008728,0.14326779544353485,0.14326779544353485,0.6951244220137596
1,20,fol_20_00335,11308,95,95,50,10,5,4.35,4.55,84.37998657226562,2.6000003814697266,76.25,32.419254302978516,2.312007427215576,0.0400996059179306,79.739990234375,32.419254302978516,2.3859963417053223,0.0400996059179306,2.9395896941423416,2.922119230031967,0.8017732501029968,0.18840132653713226,0.16148290038108826,0.8711774945259094,0.9167547225952148,0.8017732501029968,0.18840132653713226,0.16148290038108826,0.8711774945259094,0.9167547225952148,0.8035500645637512,0.1787741780281067,0.14834514260292053,0.8731095194816589,0.9183403253555298,2.934348554909229
1,20,fol_20_00336,11378,145,145,50,15,5,4.95,4.65,30.300006103515624,0.3100013732910156,30.029987335205078,97.70928192138672,0.9130435585975647,0.0015863454900681973,30.029987335205078,97.70928192138672,0.9130435585975647,0.0015863454900681973,3.2029446959495544,3.2466668486595154,0.6144675016403198,0.7352667450904846,0.6513805985450745,0.6031172275543213,0.5987126231193542,0.6144675016403198,0.7352667450904846,0.6513805985450745,0.6031172275543213,0.5987126231193542,0.6303809881210327,0.7354985475540161,0.6516482830047607,0.6174796223640442,0.6116594076156616,3.2160613417625425
1,20,fol_20_00337,11381,137,137,50,14,5,4.75,4.35,61.45,-3.589998245239258,61.59000015258789,1000.0,2.0828542709350586,0.0,61.59000015258789,1000.0,2.0828542709350586,0.0,0.8890286684036255,0.8983585685491562,0.14629597961902618,0.22395168244838715,0.23188245296478271,0.14344927668571472,0.14344927668571472,0.14629597961902618,0.22395168244838715,0.23188245296478271,0.14344927668571472,0.14344927668571472,0.14624997973442078,0.2293357402086258,0.23596632480621338,0.14340326189994812,0.14340326189994812,0.8918276384472846
1,20,fol_20_00338,11409,145,145,50,15,5,4.85,4.95,35.37000427246094,-0.48999786376953125,33.699974060058594,48.59160232543945,1.0305440425872803,0.0073057799600064754,35.269981384277344,66.54728698730469,1.0746490955352783,0.003982121590524912,3.397756516933441,3.1815066933631897,0.7305483222007751,0.657006025314331,0.5753092169761658,0.7186758518218994,0.7162171006202698,0.7305483222007751,0.657006025314331,0.5753092169761658,0.7186758518218994,0.7162171006202698,0.6753581762313843,0.6267903447151184,0.5448513031005859,0.6667239665985107,0.6677829027175903,3.3328815698623657
1,20,fol_20_00339,11439,145,145,50,15,5,5.1,4.85,35.060003662109374,0.3400001525878906,28.699987411499023,15.303179740905762,0.8369783163070679,0.06142517551779747,34.38001251220703,52.090938568115234,1.0256567001342773,0.00633507315069437,4.162405073642731,3.334051191806793,0.933218240737915,0.7770452499389648,0.6684284806251526,0.9078811407089233,0.8758319616317749,0.933218240737915,0.7770452499389648,0.6684284806251526,0.9078811407089233,0.8758319616317749,0.7130047678947449,0.6594891548156738,0.5619694590568542,0.7009568810462952,0.6986309289932251,3.913898909091949
1,20,fol_20_00340,11461,147,147,50,15,5,4.85,5.1,25.51000061035156,-1.0699996948242188,25.530004501342773,30.02117347717285,0.7948320508003235,0.015655657276511192,25.530004501342773,1000.0,0.7948320508003235,0.0,3.8063584566116333,1.9952350407838821,0.7763937711715698,0.8112267255783081,0.7445605993270874,0.746866762638092,0.7273105978965759,0.7763937711715698,0.8112267255783081,0.7445605993270874,0.746866762638092,0.7273105978965759,0.14635367691516876,0.8133705258369446,0.7485002279281616,0.1435053050518036,0.1435053050518036,3.2630214318633075
1,20,fol_20_00341,11500,132,132,50,14,5,4.65,4.85,51.04998779296875,0.3600006103515625,50.709991455078125,145.79904174804688,1.4891488552093506,0.0012002900475636125,50.709991455078125,145.79904174804688,1.5034096240997314,0.0012002900475636125,2.532280594110489,2.5577628314495087,0.5879519581794739,0.4092874825000763,0.3273518681526184,0.5961527228355408,0.6115365624427795,0.5879519581794739,0.4092874825000763,0.3273518681526184,0.5961527228355408,0.6115365624427795,0.59710693359375,0.4034487307071686,0.3274058699607849,0.6061996221542358,0.6236016750335693,2.5399252653121946
1,20,fol_20_00342,11540,131,131,50,14,5,4.65,4.65,36.769998168945314,2.6599998474121094,27.95000648498535,13.939156532287598,0.7605444192886353,0.09433860331773758,32.399986267089844,13.939156532287598,0.8965131640434265,0.09433860331773758,4.321922779083252,4.147459030151367,0.9438108801841736,0.8332968354225159,0.6930566430091858,0.9362483620643616,0.9155100584030151,0.9438108801841736,0.8332968354225159,0.6930566430091858,0.9362483620643616,0.9155100584030151,0.9460760354995728,0.7438520193099976,0.5982919931411743,0.939828097820282,0.9194108843803406,4.269583654403687
1,20,fol_20_00343,11593,101,101,50,11,5,4.45,4.65,128.35000915527343,-3.5699996948242188,128.489990234375,1000.0,3.941411018371582,0.0,128.489990234375,1000.0,3.941411018371582,0.0,0.5339512415230274,0.5346823260188103,0.14649583399295807,0.053228285163640976,0.04694000631570816,0.1436435580253601,0.1436435580253601,0.14649583399295807,0.053228285163640976,0.04694000631570816,0.1436435580253601,0.1436435580253601,0.1464690864086151,0.05357719212770462,0.04740242660045624,0.14361681044101715,0.14361681044101715,0.5341705668717622
1,20,fol_20_00344,11658,142,142,50,15,5,4.35,4.45,29.7199951171875,-0.8300018310546875,29.7499942779541,1000.0,0.9142591953277588,0.0,29.7499942779541,1000.0,0.9142591953277588,0.0,1.8172690719366074,1.8240705579519272,0.14657388627529144,0.730956494808197,0.6522954702377319,0.14372161030769348,0.14372161030769348,0.14657388627529144,0.730956494808197,0.6522954702377319,0.14372161030769348,0.14372161030769348,0.14652539789676666,0.7339478135108948,0.6562511324882507,0.1436731070280075,0.1436731070280075,1.8193095177412033
1,20,fol_20_00345,11689,140,140,50,14,5,4.45,4.35,38.470010375976564,-0.1100006103515625,38.45000457763672,1000.0,1.1604046821594238,0.0,38.45000457763672,1000.0,1.1659120321273804,0.0,1.4960980117321014,1.492946207523346,0.1466522216796875,0.5728042721748352,0.48904165625572205,0.14379993081092834,0.14379993081092834,0.1466522216796875,0.5728042721748352,0.48904165625572205,0.14379993081092834,0.14379993081092834,0.14660456776618958,0.5695330500602722,0.4893040060997009,0.1437522917985916,0.1437522917985916,1.4951524704694747
1,20,fol_20_00346,11715,146,146,50,15,5,3.44,4.45,24.849998168945312,-0.279998779296875,24.829994201660156,1000.0,0.7565507292747498,0.0,24.829994201660156,1000.0,0.7565507292747498,0.0,2.0364015996456146,2.037101089954376,0.1467333436012268,0.8379508256912231,0.763955295085907,0.14388106763362885,0.14388106763362885,0.1467333436012268,0.8379508256912231,0.763955295085907,0.14388106763362885,0.14388106763362885,0.14668262004852295,0.83837890625,0.7643789052963257,0.1438303291797638,0.1438303291797638,2.036611446738243
1,20,fol_20_00347,11734,129,129,50,13,5,4.65,4.65,145.5199981689453,1.4300003051757812,133.91001892089844,49.05129623413086,4.87299919128418,0.027828006073832512,141.87001037597656,65.0779800415039,5.307519912719727,0.01674913987517357,2.5551610998809338,2.4242059886455536,0.7281249165534973,0.023822911083698273,0.04091593995690346,0.8384755849838257,0.923821747303009,0.7281249165534973,0.023822911083698273,0.04091593995690346,0.8384755849838257,0.923821747303009,0.6853592395782471,0.016403935849666595,0.034345515072345734,0.7919840812683105,0.8961132168769836,2.5158745665103197
1,20,fol_20_00348,11746,139,139,50,14,5,4.14,3.44,42.01000305175781,-0.6300010681152344,42.040000915527344,845.5485229492188,1.2834182977676392,2.9568411264335737e-05,42.040000915527344,1000.0,1.2957186698913574,4.720536708191503e-06,2.3510644733905792,1.826356291770935,0.3419569134712219,0.5041648149490356,0.43121638894081116,0.5361669659614563,0.5375593900680542,0.3419569134712219,0.5041648149490356,0.43121638894081116,0.5361669659614563,0.5375593900680542,0.14676401019096375,0.49783429503440857,0.43242383003234863,0.3743629455566406,0.3749712109565735,2.193652018904686
1,20,fol_20_00349,11777,145,145,50,15,5,4.45,4.14,23.74999816894531,0.6499977111816406,23.359983444213867,37.06253433227539,0.698275089263916,0.008634047582745552,23.359983444213867,37.06253433227539,0.7106934189796448,0.008634047582745552,3.760948956012726,3.844741106033325,0.7333875894546509,0.873473048210144,0.7964619994163513,0.6922063827514648,0.6654199361801147,0.7333875894546509,0.873473048210144,0.7964619994163513,0.6922063827514648,0.6654199361801147,0.7668049931526184,0.8674452900886536,0.7969210147857666,0.722353994846344,0.6912158131599426,3.786086601018905
1,20,fol_20_00350,11795,147,147,50,15,5,4.65,4.45,18.099993896484374,0.40000152587890625,16.860004425048828,36.562259674072266,0.5104451775550842,0.00656419200822711,17.239978790283203,36.562259674072266,0.5197461247444153,0.00656419200822711,4.03152596950531,4.027909696102142,0.7787088751792908,0.9589864015579224,0.9238308668136597,0.7089308500289917,0.6610689759254456,0.7787088751792908,0.9589864015579224,0.9238308668136597,0.7089308500289917,0.6610689759254456,0.7809068560600281,0.955784022808075,0.918091893196106,0.7108128666877747,0.6623140573501587,4.03044108748436
1,20,fol_20_00351,11822,137,137,50,14,5,4.85,4.65,42.22999572753906,0.030002593994140625,40.71002197265625,78.01850128173828,1.2166773080825806,0.0033966470509767532,41.959991455078125,107.58988952636719,1.2574166059494019,0.0018124351045116782,2.9899457693099976,2.835026204586029,0.6605440378189087,0.5395268797874451,0.4531312584877014,0.6623242497444153,0.6744193434715271,0.6605440378189087,0.5395268797874451,0.4531312584877014,0.6623242497444153,0.6744193434715271,0.6230961084365845,0.5172135233879089,0.4342135787010193,0.6256542205810547,0.6348487734794617,2.943469899892807
1,20,fol_20_00352,11859,134,134,50,14,5,4.55,4.85,44.57999877929687,0.779998779296875,38.71000289916992,29.864259719848633,1.1375257968902588,0.02343941479921341,42.41999435424805,30.739103317260742,1.2193156480789185,0.022446997463703156,3.54011869430542,3.4221810698509216,0.8188468813896179,0.5852012038230896,0.48200052976608276,0.8235024213790894,0.8305676579475403,0.8188468813896179,0.5852012038230896,0.48200052976608276,0.8235024213790894,0.8305676579475403,0.8128035664558411,0.536754846572876,0.42609643936157227,0.8191649317741394,0.8273612856864929,3.5047374069690704
1,20,fol_20_00353,11886,139,139,50,14,5,5.05,4.55,20.110003662109374,0.8400001525878906,16.580005645751953,20.725027084350586,0.47988438606262207,0.019300319254398346,19.019977569580078,23.904747009277344,0.5389622449874878,0.017569735646247864,4.310448586940765,4.2225221991539,0.8810134530067444,0.9676579236984253,0.9254292249679565,0.8008660674095154,0.7354819178581238,0.8810134530067444,0.9676579236984253,0.9254292249679565,0.8008660674095154,0.7354819178581238,0.8556079864501953,0.9495437741279602,0.8883999586105347,0.7910439372062683,0.7379265427589417,4.284070670604706
1,20,fol_20_00354,11912,129,129,50,13,5,4.85,5.05,49.57999877929687,-0.9799995422363281,46.53998947143555,23.86665153503418,1.2782199382781982,0.04085199534893036,49.619991302490234,181.32228088378906,1.437429666519165,0.000772102561313659,3.4655040204524994,2.502306580543518,0.8535069227218628,0.4999401867389679,0.3674646019935608,0.868375837802887,0.876216471195221,0.8535069227218628,0.4999401867389679,0.3674646019935608,0.868375837802887,0.876216471195221,0.5697158575057983,0.4315947890281677,0.3378530740737915,0.5757787227630615,0.587364137172699,3.176544788479805
