recording_id,event_id,ego_id,target_id,start_frame,end_frame,anchor_frame,context_anchor_frame,context_horizon_steps,ego_length,adv_length,initial_gap,initial_closing_speed,recorded_min_gap,recorded_min_ttc,collision,near_collision,y_long
25,fol_25_00722,845,840,8457,8790,8624,8624,125,4.45,4.85,56.760003662109376,-0.12000083923339844,56.73999786376953,1000.0,0.0,0.0,0.44088252931062955
25,fol_25_00723,846,842,8462,9476,8969,8969,125,4.35,4.55,15.260006713867188,1.3199996948242188,11.669995307922363,10.080288887023926,0.0,0.0,0.8606942302955427
25,fol_25_00724,847,839,8464,9034,8749,8749,125,4.75,4.95,67.77998962402344,0.23999977111816406,67.54999542236328,282.4169006347656,0.0,0.0,0.20965953019873634
25,fol_25_00725,848,845,8480,8857,8669,8669,125,4.75,4.45,15.569998168945313,0.6300010681152344,12.819982528686523,14.926302909851074,0.0,0.0,2.050551172902148
25,fol_25_00726,849,844,8481,8860,8671,8671,125,5.26,4.35,14.769996948242188,-0.6099987030029297,14.769996643066406,1000.0,0.0,0.0,1.6114788871586279
25,fol_25_00727,850,843,8492,9304,8898,8898,125,4.55,4.24,35.26999328613282,1.6999998092651367,32.559993743896484,20.74705696105957,0.0,0.0,0.3331530949878723
25,fol_25_00728,851,849,8509,8776,8643,8643,125,5.05,5.26,15.8399951171875,1.5599994659423828,10.739989280700684,9.348394393920898,0.0,0.0,2.5420376177478823
25,fol_25_00729,852,847,8514,9177,8846,8846,125,5.15,4.75,20.809994506835938,0.8100004196166992,19.740001678466797,25.69133758544922,0.0,0.0,0.6824125145299589
25,fol_25_00730,853,848,8516,8879,8698,8698,125,4.65,4.75,22.030010986328126,1.8400001525878906,15.039990425109863,11.049079895019531,0.0,0.0,1.8598223057538947
25,fol_25_00731,854,846,8517,9548,9033,9033,125,3.03,4.35,19.119997558593752,0.7100000381469727,14.499995231628418,12.036502838134766,0.0,0.0,0.6616135977129441
25,fol_25_00732,855,851,8537,8776,8657,8651,125,4.85,5.05,28.389996337890626,1.2000007629394531,21.640026092529297,14.179191589355469,0.0,0.0,1.3277074959342623
25,fol_25_00733,856,850,8538,9369,8954,8954,125,4.14,4.55,9.199998168945314,0.5100002288818359,9.049988746643066,18.039203643798828,0.0,0.0,1.0603223535103936
25,fol_25_00734,858,853,8575,8900,8738,8738,125,4.65,4.65,32.2199951171875,-0.31999969482421875,31.22002601623535,63.7143669128418,0.0,0.0,0.8621190971838786
25,fol_25_00735,859,852,8575,9244,8910,8910,125,4.85,5.15,25.30999755859375,1.080000877380371,23.830001831054688,23.435163497924805,0.0,0.0,0.5693397178179715
25,fol_25_00736,860,858,8577,8934,8756,8756,125,4.85,4.65,32.839996337890625,-0.04000091552734375,32.839996337890625,1000.0,0.0,0.0,0.8115274334121129
25,fol_25_00737,861,855,8606,8917,8762,8762,125,5.05,4.85,77.35999755859375,0.10999870300292969,75.80000305175781,129.77960205078125,0.0,0.0,0.373055781297397
25,fol_25_00738,862,854,8609,9603,9106,9106,125,7.98,3.03,16.539998168945313,1.0200004577636719,13.230000495910645,12.773115158081055,0.0,0.0,0.6877749473839748
25,fol_25_00739,863,860,8615,8970,8793,8793,125,5.36,4.85,38.840007324218746,0.7299995422363281,34.89997482299805,32.95492172241211,0.0,0.0,0.7966282684820875
25,fol_25_00740,864,856,8618,9419,9019,9019,125,4.75,4.14,21.5600048828125,0.6599998474121094,18.399993896484375,12.517000198364258,0.0,0.0,0.5975865819436249
25,fol_25_00741,865,862,8629,9727,9178,9178,125,4.55,7.98,4.199996337890624,0.679999828338623,3.68998646736145,6.176466941833496,0.0,0.0,2.06065011651234
25,fol_25_00742,866,863,8639,9012,8826,8826,125,4.85,5.36,35.18999816894531,-1.9900016784667969,35.189998626708984,1000.0,0.0,0.0,0.695013124626519
25,fol_25_00743,867,861,8641,8994,8818,8818,125,4.95,5.05,29.229995727539062,0.12999916076660156,24.96002197265625,21.540319442749023,0.0,0.0,1.1282429238416642
25,fol_25_00744,868,859,8652,9304,8978,8978,125,4.55,4.85,38.02999572753906,2.1999998092651367,33.38999557495117,17.28636360168457,0.0,0.0,0.47452265990154097
25,fol_25_00745,869,864,8668,9473,9071,9071,125,5.66,4.75,14.129991455078125,-0.13000011444091797,14.12999153137207,47.54829788208008,0.0,0.0,0.7090748442620494
25,fol_25_00746,870,866,8672,9056,8864,8864,125,5.15,4.85,28.979995727539062,-1.9200000762939453,28.979995727539062,1000.0,0.0,0.0,0.760648465518004
25,fol_25_00747,871,867,8681,9022,8852,8852,125,5.15,4.95,46.50999755859375,-2.969999313354492,46.5099983215332,1000.0,0.0,0.0,0.4833714267762137
25,fol_25_00748,872,868,8691,9364,9028,9028,125,4.95,4.55,24.080001831054688,-0.1400003433227539,18.050003051757812,12.099998474121094,0.0,0.0,0.8753516961300499
25,fol_25_00749,873,870,8696,9098,8897,8897,125,4.85,5.15,21.009994506835938,0.24000167846679688,20.67999267578125,87.33268737792969,0.0,0.0,1.134228450241733
25,fol_25_00750,874,872,8792,9409,9101,9101,125,4.35,4.95,7.449990844726562,-0.3899993896484375,7.449990749359131,36.76187515258789,0.0,0.0,1.8850797303905535
25,fol_25_00751,877,871,8728,9086,8907,8907,125,4.85,5.15,34.06001281738281,0.9699993133544922,31.720001220703125,35.113441467285156,0.0,0.0,0.8198423177793716
25,fol_25_00752,878,874,8792,9438,9115,9115,125,3.94,4.35,25.92000244140625,-2.5399999618530273,25.920001983642578,45.417911529541016,0.0,0.0,0.4616514967532302
25,fol_25_00753,879,873,8744,9133,8939,8939,125,5.05,4.85,29.439999389648438,1.3900012969970703,24.240001678466797,18.577186584472656,0.0,0.0,1.0713734066649365
25,fol_25_00754,880,869,8792,9351,9072,9072,125,4.65,5.66,31.25999328613281,2.739999771118164,26.429990768432617,11.408757209777832,0.0,0.0,0.492328173289908
25,fol_25_00755,880,883,9352,9533,9443,9408,125,4.65,4.85,12.019996643066406,-2.2799997329711914,12.019996643066406,14.17646312713623,0.0,0.0,1.07150973406472
25,fol_25_00756,881,879,8777,8957,8867,8832,125,5.05,5.05,24.79000015258789,0.31999969482421875,11.360003471374512,2.7911558151245117,0.0,0.0,3.189786841087793
25,fol_25_00757,881,877,8958,9138,9048,9013,125,5.05,4.85,34.49998168945312,2.3699989318847656,26.589977264404297,13.30932331085205,0.0,0.0,1.0413758752470395
25,fol_25_00758,883,878,8788,9490,9139,9139,125,4.85,3.94,13.6100048828125,-0.7400007247924805,13.610004425048828,1000.0,0.0,0.0,0.8847038691026927
25,fol_25_00759,884,877,8795,8957,8876,8832,125,5.46,4.85,65.1200015258789,-0.6800003051757812,65.12000274658203,1000.0,0.0,0.0,0.401222512543157
25,fol_25_00760,884,881,8958,9169,9064,9044,125,5.46,5.05,28.7399951171875,-1.529998779296875,28.7399959564209,1000.0,0.0,0.0,0.7889737106274314
25,fol_25_00761,886,880,8804,9351,9078,9078,125,4.65,4.65,17.35,1.7699995040893555,12.179986953735352,8.20855712890625,0.0,0.0,1.0948757521925931
25,fol_25_00762,886,869,9352,9544,9448,9419,125,4.65,5.66,34.740004272460936,1.0200004577636719,30.510000228881836,15.566327095031738,0.0,0.0,0.4914096930902905
25,fol_25_00763,887,881,8807,8957,8882,8832,125,5.26,5.05,20.440001220703124,2.1299991607666016,18.380002975463867,9.596248626708984,0.0,0.0,1.455629027371035
25,fol_25_00764,887,879,8958,9163,9061,9038,125,5.26,5.05,23.099974365234374,4.939998626708984,12.509978294372559,4.662553310394287,0.0,0.0,2.5116289297196404
25,fol_25_00765,888,884,8839,9212,9026,9026,125,4.95,5.46,35.17999450683594,0.8899993896484375,27.71000862121582,16.05318832397461,0.0,0.0,0.9573825321098981
25,fol_25_00766,889,883,8848,9351,9100,9100,125,4.55,4.85,19.25001220703125,0.7600002288818359,18.939998626708984,25.328956604003906,0.0,0.0,0.5783801525995093
25,fol_25_00767,889,880,9352,9567,9460,9442,125,4.55,4.65,17.20000305175781,0.2800006866455078,17.139997482299805,61.42843246459961,0.0,0.0,0.758730473677086
25,fol_25_00768,890,886,8853,9607,9230,9230,125,5.26,4.65,23.909990234375,0.9700002670288086,20.619997024536133,20.48147964477539,0.0,0.0,0.5798435585197229
25,fol_25_00769,891,887,8858,9181,9020,9020,125,4.55,5.26,58.12998840332031,-2.8900012969970703,58.12998962402344,179.05697631835938,0.0,0.0,0.4469593074986174
25,fol_25_00770,893,888,8873,9246,9060,9060,125,5.86,4.95,36.990004272460936,0.20999908447265625,34.990020751953125,33.97087097167969,0.0,0.0,0.7477122595985014
25,fol_25_00771,894,891,8901,9246,9074,9074,125,4.55,4.55,33.820010375976565,1.8800010681152344,27.899982452392578,17.38504409790039,0.0,0.0,1.0291046086724005
25,fol_25_00772,898,893,8938,9282,9110,9110,125,4.75,5.86,57.550010986328125,-0.05000114440917969,56.67998504638672,219.92288208007812,0.0,0.0,0.4681482181308598
25,fol_25_00773,899,889,8957,9619,9288,9288,125,4.45,4.55,38.58000183105469,-0.6200008392333984,38.58000183105469,1000.0,0.0,0.0,0.2988068136280168
25,fol_25_00774,900,894,8963,9277,9120,9120,125,4.65,4.55,63.7800048828125,0.12999916076660156,61.60999298095703,87.13875579833984,0.0,0.0,0.4599833143495259
25,fol_25_00775,901,899,9094,9712,9403,9403,125,4.85,4.45,7.189996337890625,-0.36999988555908203,7.189996242523193,1000.0,0.0,0.0,1.5953125302238471
25,fol_25_00776,902,898,8985,9342,9164,9164,125,4.35,4.75,47.82998962402344,-0.39999961853027344,47.82999038696289,1000.0,0.0,0.0,0.540351253158563
25,fol_25_00777,903,900,8997,9337,9167,9167,125,4.24,4.65,32.389991455078125,-0.29000091552734375,32.389991760253906,1000.0,0.0,0.0,0.8215101786212938
25,fol_25_00778,904,902,9009,9395,9202,9202,125,4.55,4.35,20.900006103515626,-0.9800014495849609,20.900005340576172,100.95664978027344,0.0,0.0,1.1445645301211516
25,fol_25_00779,906,901,9094,9740,9417,9417,125,5.05,4.85,16.35999755859375,-0.4399995803833008,16.359996795654297,1000.0,0.0,0.0,0.6393291704563753
25,fol_25_00780,907,904,9035,9421,9228,9228,125,4.75,4.55,12.019998168945312,-0.8299999237060547,12.019998550415039,1000.0,0.0,0.0,1.893102587907926
25,fol_25_00781,908,896,9094,9795,9445,9445,125,6.16,4.04,34.120001220703124,1.3600006103515625,32.639991760253906,25.088224411010742,0.0,0.0,0.3500082499275612
25,fol_25_00782,909,907,9065,9441,9253,9253,125,5.56,4.75,22.8500048828125,1.1900005340576172,21.260007858276367,19.201675415039062,0.0,0.0,1.1881001601417562
25,fol_25_00783,910,903,9086,9373,9230,9230,125,5.46,4.24,54.08000793457031,-1.4399986267089844,54.08000946044922,1000.0,0.0,0.0,0.46144656894770747
25,fol_25_00784,912,908,9096,9920,9508,9508,125,4.85,6.16,31.67999755859375,-0.4499998092651367,31.67999839782715,1000.0,0.0,0.0,0.31363734162164164
25,fol_25_00785,913,910,9099,9433,9266,9266,125,5.05,5.46,62.30000793457031,0.7600002288818359,61.06999588012695,78.43028259277344,0.0,0.0,0.4333688279521023
25,fol_25_00786,914,913,9116,9496,9306,9306,125,5.36,5.05,13.309999389648437,-0.010000228881835938,10.19999885559082,13.573164939880371,0.0,0.0,2.5995571894105765
25,fol_25_00787,915,909,9119,9475,9297,9297,125,4.45,5.56,40.359990234375,0.6900005340576172,37.95999526977539,48.27165222167969,0.0,0.0,0.6855822775065237
25,fol_25_00788,916,906,9120,9797,9459,9459,125,4.65,5.05,32.37999572753906,0.030000686645507812,31.9899959564209,146.59068298339844,0.0,0.0,0.3361611399996062
25,fol_25_00789,918,912,9131,10040,9586,9586,125,5.56,4.85,5.5500048828125,0.029999732971191406,5.00999641418457,21.624975204467773,0.0,0.0,1.9493232377942373
25,fol_25_00790,919,915,9145,9521,9333,9333,125,5.15,4.45,21.970004272460937,0.34999847412109375,19.499988555908203,29.956501007080078,0.0,0.0,1.3112453893963099
25,fol_25_00791,920,914,9160,9521,9341,9341,125,4.85,5.36,36.99000122070312,0.07999992370605469,31.299999237060547,19.12195587158203,0.0,0.0,0.903294966142722
25,fol_25_00792,921,916,9160,9897,9529,9529,125,4.24,4.65,13.68,0.8099994659423828,11.819999694824219,16.888900756835938,0.0,0.0,0.9324577048052671
25,fol_25_00793,922,918,9162,10077,9620,9620,125,4.55,5.56,10.630012817382813,0.1700000762939453,9.939994812011719,41.079986572265625,0.0,0.0,0.9794464150428717
25,fol_25_00794,923,920,9186,9551,9369,9369,125,4.85,4.85,26.240011596679686,-2.229999542236328,26.24001121520996,67.0231704711914,0.0,0.0,0.9715617535703307
25,fol_25_00795,924,919,9186,9545,9366,9366,125,5.15,5.15,31.340005493164064,0.6900005340576172,29.7600040435791,45.42026138305664,0.0,0.0,0.8759350462433426
25,fol_25_00796,927,921,9202,9950,9576,9576,125,4.65,4.24,15.0499951171875,0.32000064849853516,13.730003356933594,23.639305114746094,0.0,0.0,0.7873751310675587
25,fol_25_00797,928,922,9203,10120,9662,9662,125,7.48,4.55,12.620009765625,0.21000003814697266,11.509993553161621,30.94866943359375,0.0,0.0,0.8454110369631913
25,fol_25_00798,929,923,9218,9580,9399,9399,125,4.65,4.85,29.92999267578125,-2.1700000762939453,29.92999267578125,1000.0,0.0,0.0,0.7522945730423621
25,fol_25_00799,930,927,9236,10027,9632,9632,125,4.04,4.65,10.4100048828125,-0.13000011444091797,8.649994850158691,15.344273567199707,0.0,0.0,1.1899369724824471
25,fol_25_00800,931,928,9247,10180,9714,9714,125,4.85,7.48,16.26999755859375,0.4399995803833008,14.23000431060791,21.68572235107422,0.0,0.0,0.6997149352912543
25,fol_25_00801,933,929,9256,9623,9440,9440,125,4.85,4.65,29.509994506835938,-0.6900005340576172,29.509994506835938,1000.0,0.0,0.0,0.810557281966303
25,fol_25_00802,934,932,9285,9733,9509,9509,125,4.75,4.85,28.250003051757812,-0.010000228881835938,24.979999542236328,28.663055419921875,0.0,0.0,0.9021723502086186
25,fol_25_00803,935,930,9299,10061,9680,9680,125,5.05,4.04,19.550001220703123,0.6400003433227539,16.380002975463867,17.878787994384766,0.0,0.0,0.680531363331017
25,fol_25_00804,936,933,9300,9659,9480,9480,125,4.35,4.85,23.730001831054686,0.2599983215332031,23.689992904663086,91.26982879638672,0.0,0.0,1.0308847147746159
25,fol_25_00805,937,935,9339,10111,9725,9725,125,4.55,5.05,8.170001220703124,0.3099994659423828,6.589999198913574,16.021238327026367,0.0,0.0,1.5489564973997878
25,fol_25_00806,938,924,9350,9583,9467,9458,125,4.95,5.15,176.62001342773436,-0.5999984741210938,175.30999755859375,320.0357360839844,0.0,0.0,0.14933015438180397
25,fol_25_00807,939,931,9352,10240,9796,9796,125,4.85,4.85,16.97000732421875,0.6899995803833008,13.280004501342773,13.104351043701172,0.0,0.0,0.7603925699143946
25,fol_25_00808,940,936,9360,9691,9526,9526,125,4.85,4.35,48.690008544921874,2.8500003814697266,41.579994201660156,17.084211349487305,0.0,0.0,0.7242315012094369
25,fol_25_00809,941,937,9381,10156,9769,9769,125,4.55,4.55,14.060000610351562,0.11999988555908203,13.780001640319824,107.84600067138672,0.0,0.0,0.7420735426911815
25,fol_25_00810,942,939,9387,10311,9849,9849,125,5.05,4.85,15.960003662109376,0.22999954223632812,11.729992866516113,12.229360580444336,0.0,0.0,0.829250102076025
25,fol_25_00811,943,940,9390,9733,9562,9562,125,4.75,4.85,20.810000610351562,1.4599990844726562,17.479999542236328,14.1506986618042,0.0,0.0,1.6549512546437424
25,fol_25_00812,944,942,9430,10237,9834,9834,125,4.75,5.05,11.180001831054687,-0.11999988555908203,10.920007705688477,31.42856216430664,0.0,0.0,0.8895091281068784
25,fol_25_00813,944,958,10238,10398,10318,10273,125,4.75,4.04,9.750004272460938,-1.4400005340576172,9.750003814697266,1000.0,0.0,0.0,1.104811302326888
25,fol_25_00814,945,938,9446,9758,9602,9602,125,5.05,4.95,76.62998962402344,1.489999771118164,69.67001342773438,47.719215393066406,0.0,0.0,0.43145755956134435
25,fol_25_00815,946,943,9454,9753,9604,9604,125,4.75,4.75,65.92001342773438,0.25,63.550018310546875,69.83519744873047,0.0,0.0,0.4660282834995627
25,fol_25_00816,947,944,9459,10444,9952,9952,125,4.75,4.75,6.5800018310546875,-0.19999980926513672,6.2400054931640625,15.15908432006836,0.0,0.0,1.3314012490327143
25,fol_25_00817,948,946,9468,9812,9640,9640,125,4.35,4.75,12.170001220703124,-0.05999946594238281,11.339983940124512,31.83772850036621,0.0,0.0,2.5719631235741467
25,fol_25_00818,949,941,9496,10230,9863,9863,125,5.46,4.55,25.170003051757813,2.239999771118164,15.8099946975708,9.64444637298584,0.0,0.0,0.817424266749461
25,fol_25_00819,950,947,9523,10473,9998,9998,125,4.24,4.75,16.769999389648437,0.6599993705749512,14.890009880065918,24.312517166137695,0.0,0.0,0.5896405383708866
25,fol_25_00820,951,948,9531,9825,9678,9678,125,4.35,4.35,61.10001220703125,0.26000022888183594,58.10999298095703,33.589599609375,0.0,0.0,0.5289946466139654
25,fol_25_00821,952,950,9556,10568,10062,10062,125,4.45,4.24,9.050004272460937,1.1000003814697266,7.750001430511475,8.227273941040039,0.0,0.0,1.1561505160404504
25,fol_25_00822,953,949,9561,10303,9932,9932,125,4.65,5.46,16.930000610351563,1.9300003051757812,7.580002307891846,5.1420745849609375,0.0,0.0,1.710687019534068
25,fol_25_00823,954,945,9568,9823,9696,9696,125,4.95,5.05,99.15998840332031,3.980001449584961,84.45999145507812,24.914560317993164,0.0,0.0,0.4354768709458164
25,fol_25_00824,955,953,9594,10337,9966,9966,125,4.85,4.65,13.5,0.36999988555908203,10.69000244140625,12.147351264953613,0.0,0.0,1.1158365392743361
25,fol_25_00825,956,952,9605,10628,10117,10117,125,4.35,4.45,11.52999267578125,1.0900001525878906,8.620004653930664,10.527777671813965,0.0,0.0,0.9867945553818811
25,fol_25_00826,958,955,9638,10237,9938,9938,125,4.04,4.85,12.440009765625,0.6499996185302734,10.540000915527344,14.48750114440918,0.0,0.0,1.271229098250208
25,fol_25_00827,959,956,9650,10687,10169,10169,125,4.35,4.35,13.750006103515625,0.8299999237060547,10.829992294311523,16.566274642944336,0.0,0.0,0.7966327699900768
25,fol_25_00828,960,951,9662,9874,9768,9749,125,5.15,4.35,139.22998046875,2.4300003051757812,131.54000854492188,57.29627990722656,0.0,0.0,0.2722862892434925
25,fol_25_00829,963,958,9728,10237,9983,9983,125,5.05,4.04,47.089994506835936,2.0500001907348633,33.760009765625,13.666666030883789,0.0,0.0,0.5373347203905998
25,fol_25_00830,963,955,10238,10370,10304,10245,125,5.05,4.85,42.84999542236328,0.9900007247924805,32.95999526977539,14.025527954101562,0.0,0.0,0.5205731475048639
25,fol_25_00831,964,959,9736,10729,10233,10233,125,5.05,4.35,18.249996948242188,0.25999975204467773,17.83999252319336,67.03705596923828,0.0,0.0,0.45256846794035743
25,fol_25_00832,965,960,9751,9894,9823,9769,125,5.26,5.15,110.930009765625,-2.760000228881836,110.93000793457031,1000.0,0.0,0.0,0.2642778952888224
25,fol_25_00833,966,962,9766,10007,9887,9882,125,4.85,5.05,39.499996948242185,1.8799991607666016,26.939983367919922,9.101348876953125,0.0,0.0,1.1061246539852367
25,fol_25_00834,967,964,9768,10083,9926,9926,125,4.45,5.05,8.910003662109375,1.380000114440918,5.08001708984375,5.131331443786621,0.0,0.0,2.077912948069148
25,fol_25_00835,967,975,10084,10580,10332,10332,125,4.45,4.75,12.989996337890625,-0.6499996185302734,12.989995956420898,1000.0,0.0,0.0,0.8329835197011282
25,fol_25_00836,969,963,9780,10444,10112,10112,125,7.28,5.05,31.3299951171875,-0.8200006484985352,31.329994201660156,1000.0,0.0,0.0,0.39939666320069933
25,fol_25_00837,970,965,9787,10085,9936,9936,125,4.95,5.26,37.77999450683593,-1.0599994659423828,37.77999496459961,1000.0,0.0,0.0,0.7931990567829577
25,fol_25_00838,971,967,9791,10083,9937,9937,125,5.05,4.45,10.0,0.14999961853027344,9.1300048828125,25.052595138549805,0.0,0.0,1.1350794910524369
25,fol_25_00839,971,964,10084,10865,10475,10475,125,5.05,5.05,9.89000244140625,0.09000015258789062,9.819994926452637,109.88873291015625,0.0,0.0,0.8717855945798585
25,fol_25_00840,974,971,9833,10915,10374,10374,125,4.85,5.05,9.850003051757813,0.19999980926513672,8.620007514953613,31.00004768371582,0.0,0.0,1.0302122377383809
25,fol_25_00841,975,969,9847,10517,10182,10182,125,4.75,7.28,13.120009765625,0.36999988555908203,12.979994773864746,35.459495544433594,0.0,0.0,0.9033615296521417
25,fol_25_00842,976,970,9867,10007,9937,9882,125,5.05,4.95,90.09000396728516,-0.9899997711181641,90.09000396728516,1000.0,0.0,0.0,0.32119517681548687
25,fol_25_00843,976,966,10008,10146,10077,10021,125,5.05,4.85,82.28001098632812,1.6500015258789062,79.10002136230469,49.86662673950195,0.0,0.0,0.3950335057742036
25,fol_25_00844,977,974,9869,10972,10421,10421,125,4.24,4.85,5.559995727539063,-0.23000001907348633,5.55000114440918,9.446148872375488,0.0,0.0,1.4581257923842381
25,fol_25_00845,979,975,9904,10083,9994,9958,125,4.14,4.75,38.400001220703125,-0.1900005340576172,34.95001983642578,20.438608169555664,0.0,0.0,0.5116519347171095
25,fol_25_00846,979,967,10084,10649,10367,10367,125,4.14,4.45,12.1899853515625,-0.11999988555908203,12.029996871948242,122.19953155517578,0.0,0.0,0.9968489752604663
25,fol_25_00847,980,976,9920,10218,10069,10069,125,4.55,5.05,54.74000854492188,0.35000038146972656,51.58000564575195,65.7499008178711,0.0,0.0,0.6084371681997541
25,fol_25_00848,981,977,9922,10185,10054,10054,125,4.65,4.24,18.829993896484375,1.6299991607666016,12.060005187988281,9.371932029724121,0.0,0.0,1.0137819171985603
25,fol_25_00849,981,968,10186,11861,11024,11024,125,4.65,5.05,3.3899978637695316,-0.48000001907348633,3.389997959136963,1000.0,0.0,0.0,0.6134828259714334
25,fol_25_00850,983,979,9932,10675,10304,10304,125,4.35,4.14,13.759989624023438,0.5900001525878906,13.140009880065918,23.322010040283203,0.0,0.0,0.9220210033858016
25,fol_25_00851,984,980,9954,10263,10109,10109,125,4.14,4.55,36.78,-0.7299995422363281,36.779998779296875,1000.0,0.0,0.0,0.7959305520740768
25,fol_25_00852,985,983,9968,10721,10345,10345,125,4.14,4.35,24.189997558593753,0.35000038146972656,22.430002212524414,32.38892364501953,0.0,0.0,0.5682375415137344
25,fol_25_00853,987,978,9981,10277,10129,10129,125,5.15,4.85,85.02000427246094,0.1700000762939453,81.10000610351562,77.2856216430664,0.0,0.0,0.36696661781880735
25,fol_25_00854,988,981,9983,10185,10084,10060,125,4.95,4.65,23.599993896484374,2.380000114440918,17.050006866455078,9.915963172912598,0.0,0.0,0.8021939556285097
25,fol_25_00855,988,977,10186,11014,10600,10600,125,4.95,4.24,19.210007934570314,1.0500001907348633,15.939995765686035,14.087300300598145,0.0,0.0,0.6397909066966455
25,fol_25_00856,989,984,9992,10299,10146,10146,125,5.46,4.14,35.71998901367188,0.279998779296875,33.36000442504883,52.92308044433594,0.0,0.0,0.9477536388637998
25,fol_25_00857,990,985,10008,10796,10402,10402,125,5.15,4.14,19.73,-0.23999977111816406,18.69998550415039,44.67437744140625,0.0,0.0,0.6830852820904111
25,fol_25_00858,992,988,10015,11078,10547,10547,125,4.35,4.95,8.109994506835937,-0.6399998664855957,8.109994888305664,43.52184295654297,0.0,0.0,0.9589887024239097
25,fol_25_00859,993,989,10028,10331,10180,10180,125,5.05,5.46,38.55000793457031,-1.0700016021728516,38.55000686645508,150.10678100585938,0.0,0.0,0.7587117487602535
25,fol_25_00860,995,993,10061,10369,10215,10215,125,4.85,5.05,29.8,0.4399986267089844,29.629985809326172,67.72748565673828,0.0,0.0,1.0477545024347399
25,fol_25_00861,996,990,10063,10837,10450,10450,125,6.16,5.15,15.899992675781249,-2.049999237060547,15.899992942810059,1000.0,0.0,0.0,0.6440676657117942
25,fol_25_00862,997,996,10090,10899,10495,10495,125,4.65,6.16,13.930006713867186,-1.640000343322754,13.930006980895996,26.63157844543457,0.0,0.0,0.8566487983463243
25,fol_25_00863,998,995,10098,10399,10249,10249,125,4.65,4.85,30.860000610351562,1.6800003051757812,26.420013427734375,18.32142448425293,0.0,0.0,1.2290621049637334
25,fol_25_00864,999,987,10098,10352,10225,10225,125,5.26,5.15,122.0500048828125,-1.25,122.05000305175781,1000.0,0.0,0.0,0.23097518724983535
25,fol_25_00865,1000,992,10098,11125,10612,10612,125,4.35,4.35,25.59000244140625,-1.5300006866455078,25.590002059936523,97.22569274902344,0.0,0.0,0.29557952292518835
25,fol_25_00866,1001,994,10107,12213,11160,11160,125,10.91,11.52,1.1200067138671876,0.0,1.0799981355667114,22.199939727783203,0.0,1.0,2.1786080779308796
25,fol_25_00867,1002,997,10127,10941,10534,10534,125,4.45,4.65,9.610003662109374,-2.3500003814697266,9.610003471374512,16.124998092651367,0.0,0.0,0.8926271512543451
25,fol_25_00868,1003,1000,10139,11219,10679,10679,125,5.05,4.35,9.629986572265626,0.19000005722045898,7.349987983703613,10.237496376037598,0.0,0.0,1.4726312854203392
25,fol_25_00869,1004,1003,10172,11264,10718,10718,125,5.05,5.05,9.460009765625,-1.1599998474121094,9.460009574890137,224.33168029785156,0.0,0.0,0.7721123424633354
25,fol_25_00870,1005,1001,10183,12262,11223,11223,125,4.75,10.91,3.640001220703125,-0.0,3.6299915313720703,1000.0,0.0,0.0,0.33495914718474606
25,fol_25_00871,1006,998,10204,10425,10315,10300,125,4.95,4.65,132.5500061035156,-0.3300018310546875,132.5500030517578,1000.0,0.0,0.0,0.23561479760620965
25,fol_25_00872,1007,991,10233,10471,10352,10346,125,9.9,5.26,146.22999755859374,3.8900012969970703,125.61000061035156,28.809629440307617,0.0,0.0,0.2881938040493799
25,fol_25_00873,1008,1002,10230,10977,10604,10604,125,5.46,4.45,34.339998168945314,-1.4200000762939453,34.339996337890625,1000.0,0.0,0.0,0.2956667736454721
25,fol_25_00874,1009,999,10233,10469,10351,10344,125,5.26,5.26,144.10000061035157,-1.5,144.10000610351562,1000.0,0.0,0.0,0.19384844290802325
25,fol_25_00875,1010,1006,10236,10541,10389,10389,125,5.66,4.95,26.51000244140625,1.9699993133544922,15.770011901855469,8.454937934875488,0.0,0.0,2.059967619267495
25,fol_25_00876,1011,1005,10240,12336,11288,11288,125,4.45,4.75,1.0300048828125004,-0.17999999225139618,1.0299896001815796,1000.0,0.0,1.0,2.1045143395489356
25,fol_25_00877,1013,1008,10272,11076,10674,10674,125,4.45,5.46,21.17999450683594,-0.4099998474121094,21.179994583129883,1000.0,0.0,0.0,0.5077399208189763
25,fol_25_00878,1014,1009,10277,10514,10396,10389,125,5.56,5.26,43.9700048828125,-1.0400009155273438,43.97000503540039,1000.0,0.0,0.0,0.5984763964013237
25,fol_25_00879,1015,1004,10284,11332,10808,10808,125,3.94,5.05,10.840006713867187,-1.3299999237060547,10.840006828308105,1000.0,0.0,0.0,0.7835022774685925
25,fol_25_00880,1016,1011,10290,12408,11349,11349,125,4.85,4.45,2.739999389648437,-0.25,2.739999294281006,1000.0,0.0,0.0,0.3132566783155675
25,fol_25_00881,1017,1010,10303,10564,10434,10434,125,5.15,5.66,89.34001037597656,-2.0600013732910156,89.34001159667969,1000.0,0.0,0.0,0.33220880413069614
25,fol_25_00882,1018,1013,10308,11129,10719,10719,125,4.45,4.45,9.920010375976563,-0.5100002288818359,9.920010566711426,1000.0,0.0,0.0,1.0008100402505329
25,fol_25_00883,1020,1015,10316,11028,10672,10672,125,5.05,3.94,20.090006713867187,0.9500007629394531,15.650004386901855,17.409990310668945,0.0,0.0,0.6665127761040192
