k,u,xi,beta,modified_scale,exceedance_rate
4238.0,2.0398600173245454,0.21505297171826104,0.6212982740491931,1.0599762326641,0.0577990535029936
4239.0,2.039425839793773,0.2145855240562325,0.621827242471805,1.0594585050777738,0.05781269178838836
4240.0,2.039414573630354,0.21479545364526895,0.6215259300173271,1.0595829085310318,0.05782633007378312
4241.0,2.039101886289379,0.21450717425238644,0.6218263312146297,1.0592283148552752,0.05783996835917789
4242.0,2.039034968071912,0.21459576942080721,0.6216745952821205,1.0592428731314436,0.05785360664457265
4243.0,2.038965470408028,0.21482783985968995,0.6214237887253984,1.0594503362816516,0.05786724492996741
4244.0,2.0389035332882,0.21496239009033097,0.62124925872331,1.0595368354025623,0.05788088321536217
4245.0,2.038796617738009,0.21496111565721476,0.6211588308465579,1.0594208263936762,0.057894521500756926
4246.0,2.038681768859861,0.2150468956601228,0.6210594026177192,1.0594715882499204,0.057908159786151686
4247.0,2.038673564798803,0.21526083341473892,0.6207114020930704,1.0595579727122575,0.057921798071546446
4248.0,2.0385534704421144,0.21536943136682174,0.6205966095064415,1.0596387112464207,0.057935436356941206
4249.0,2.0384801377481057,0.21546605153823217,0.620446751930698,1.059670018350394,0.057949074642335965
4250.0,2.038302382781876,0.2154541168798293,0.6204726205883198,1.0596332604046406,0.057962712927730725
4251.0,2.038092002156311,0.2153353728590378,0.6205491005920272,1.0594224017973792,0.057976351213125485
4252.0,2.037903993956235,0.21526597698076413,0.6206292126675428,1.059320606919533,0.057989989498520245
4253.0,2.037879655268992,0.2154997585924914,0.6203143831821316,1.059476956933149,0.058003627783915004
4254.0,2.037742960415673,0.21545853576619473,0.6203448234227986,1.0593939379418305,0.058017266069309764
4255.0,2.037649529562699,0.2155463836703575,0.6201518006762478,1.0593597879610928,0.058030904354704524
4256.0,2.037399313034875,0.21535996094329907,0.6203882299664407,1.0591624664475359,0.058044542640099284
4257.0,2.0369608329906788,0.21480279173527791,0.6209487823236999,1.058493655905515,0.05805818092549405
4258.0,2.0369270844497054,0.21501014374890803,0.6206976922494227,1.0586576774829979,0.05807181921088881
4259.0,2.0365879996334524,0.2147009269264165,0.6210186349992299,1.0582759662877486,0.05808545749628357
4260.0,2.036573407546981,0.21494231856281623,0.6207143371639525,1.0584601473054758,0.05809909578167833
4261.0,2.036537253495,0.21511314384494812,0.6204787485129517,1.0585646796696173,0.05811273406707309
4262.0,2.0365300261462265,0.21537443641229037,0.6201801861375237,1.0587966927554742,0.05812637235246785
4263.0,2.0364689921413683,0.21558951051603434,0.6199452626661617,1.058986615863001,0.05814001063786261
4264.0,2.036435577699537,0.21571524486061938,0.6196954368649648,1.0589856361512973,0.05815364892325737
4265.0,2.036402662425782,0.21592606888031612,0.6193961151232122,1.0591085366782207,0.05816728720865213
4266.0,2.036396121575585,0.2161635540848202,0.6191089426957256,1.0593035658600476,0.05818092549404689
4267.0,2.036337378969004,0.2163995240680504,0.618838559491796,1.0595009991426696,0.05819456377944165
4268.0,2.036247241999272,0.2164596556658779,0.6187517929087301,1.059517169762486,0.05820820206483641
4269.0,2.0357676712089043,0.2158272601825569,0.6193844836985993,1.0587586425438416,0.05822184035023117
4270.0,2.0356342029560994,0.21585817154342943,0.6193642460646082,1.0587725230459781,0.05823547863562593
4271.0,2.0356158357497134,0.21607903777452767,0.6190497352436822,1.0589036463110713,0.05824911692102069
4272.0,2.035424675279506,0.2160604008315289,0.6190758064870769,1.0588504776903516,0.05826275520641545
4273.0,2.035264247653399,0.2160060828503414,0.619107115359405,1.0587365730603628,0.058276393491810206
4274.0,2.03509899887236,0.21592644936249222,0.6191342697841222,1.0585659707117934,0.05829003177720497
4275.0,2.0350544915178483,0.21616318727007833,0.6188513222673568,1.0587551874221435,0.05830367006259973
4276.0,2.0348712981617063,0.21604872510604947,0.6189503214743348,1.0585816711970633,0.05831730834799449
4277.0,2.0346261913922614,0.2159101562730944,0.6190524095632002,1.058348868504034,0.05833094663338925
4278.0,2.03458189493237,0.21605590264951974,0.6188742543007291,1.0584576821247127,0.05834458491878401
4279.0,2.0343811917891768,0.21593314568824087,0.6189413159282546,1.058231646200284,0.05835822320417877
4280.0,2.034257127443228,0.2159904571875721,0.618861822970876,1.058241949964416,0.05837186148957353
4281.0,2.033942866218396,0.21567169745228298,0.6192204391938836,1.0578843496721668,0.05838549977496829
4282.0,2.0339420336735423,0.21592972519174425,0.6188804598031431,1.0580690041902086,0.05839913806036305
4283.0,2.0338948433271598,0.2161329660008683,0.6185907084073502,1.0581824334295207,0.05841277634575781
4284.0,2.03371646090396,0.21604296294033745,0.6186737189351726,1.058043848929401,0.05842641463115257
4285.0,2.0333725342279845,0.21571093850607675,0.6190842444251055,1.0577049421159037,0.05844005291654733
4286.0,2.0333623767334164,0.21595767284939665,0.6187101447312892,1.057830351670156,0.05845369120194209
4287.0,2.0331583744130897,0.21587384881026817,0.618837028138075,1.057742751663457,0.05846732948733685
4288.0,2.033059114642583,0.21589461551632683,0.618715460328829,1.0576419762065532,0.05848096777273161
4289.0,2.0329891386467414,0.2161021558421915,0.6184819987395707,1.0578153344048915,0.05849460605812637
4290.0,2.0327400420706176,0.2158572842700224,0.6187367463456122,1.0575184914539069,0.05850824434352113
4291.0,2.0325950232760706,0.21590518503227935,0.6186534422688915,1.0575012468650016,0.058521882628915896
4292.0,2.0325667251092985,0.21604643041868454,0.6184252285175285,1.057554014065188,0.058535520914310656
4293.0,2.032444097995387,0.21609186575144113,0.6183388806063655,1.0575335177776934,0.058549159199705415
4294.0,2.032442854435062,0.21641530021570354,0.6179714702886062,1.0578232008024315,0.058562797485100175
4295.0,2.032046762744467,0.21589638381781412,0.6185196849122395,1.0572312327374656,0.058576435770494935
4296.0,2.031862996346186,0.21583131129904104,0.6185369342026147,1.0570765890840106,0.058590074055889695
4297.0,2.0318299686640167,0.21606492903119434,0.6182633108589192,1.0572705088417638,0.058603712341284454
4298.0,2.0314334073439464,0.21553193804434156,0.618821598126541,1.056660377419402,0.058617350626679214
4299.0,2.031283699083158,0.21555366333108217,0.6187921169725443,1.0566427595746306,0.058630988912073974
4300.0,2.0312810744650607,0.21584149623981969,0.6184330386858528,1.05686778508202,0.058644627197468734
4301.0,2.031210114814256,0.21592863628856446,0.6182718937565476,1.0568683238639283,0.05865826548286349
4302.0,2.0311257314974904,0.21603938973025122,0.6181409815612392,1.056944145059367,0.05867190376825825
4303.0,2.031123220834773,0.2162984506536585,0.6177729931595088,1.057101798912739,0.05868554205365301
4304.0,2.0310944470697097,0.2165157768433023,0.6174838490804269,1.0572478411298425,0.05869918033904777
4305.0,2.031034297502791,0.21664361662731174,0.6173062790241319,1.057316894729248,0.05871281862444253
4306.0,2.030967376172116,0.2168144928549992,0.617089905482427,1.0574330671522327,0.05872645690983729
4307.0,2.030729156977785,0.21663465255302192,0.6172939039112386,1.0572202092624121,0.05874009519523206
4308.0,2.0306966162778206,0.21682731444442316,0.6170121513312077,1.0573226450901048,0.05875373348062682
4309.0,2.0304139990802947,0.21656337853281504,0.6172713284079757,1.0569846438691284,0.05876737176602158
4310.0,2.030339324355769,0.21669706743279665,0.6171197204740515,1.0570882979554324,0.05878101005141634
4311.0,2.03018416594767,0.21669453293865476,0.6170744925494145,1.0570043021688973,0.0587946483368111
4312.0,2.029922701593172,0.21652912341293168,0.6173013881788656,1.0568387713508451,0.05880828662220586
4313.0,2.0297893970358505,0.21650316487746896,0.6172133769988286,1.0566692054918196,0.05882192490760062
4314.0,2.029716440067685,0.2166118699508961,0.6170757436737714,1.0567364172269085,0.05883556319299538
4315.0,2.029614621126065,0.21669592509994062,0.6169445801317837,1.0567537980530617,0.05884920147839014
4316.0,2.029574271978252,0.21688778374225742,0.6166909769275823,1.0568808427172511,0.0588628397637849
4317.0,2.0295184681838627,0.2170707948305292,0.6164537497658011,1.0570029367777103,0.058876478049179656
4318.0,2.029450111357601,0.21722626691726,0.6162477343209312,1.0570976059059605,0.058890116334574416
4319.0,2.0293459914299943,0.21724456140085627,0.6161972401038561,1.057061619942651,0.058903754619969176
4320.0,2.0293457889363338,0.21750756108507152,0.6158531941294009,1.0572512472792033,0.058917392905363936
4321.0,2.029251147692735,0.21759345386408802,0.6157299241968194,1.057281690180946,0.058931031190758695
4322.0,2.0290372954577127,0.21747589373954682,0.6158379149171709,1.0571046141777098,0.058944669476153455
4323.0,2.0290200161034755,0.21769158875388753,0.6155589855865793,1.0572595765055834,0.058958307761548215
4324.0,2.028815360542323,0.21767230529789888,0.6156334863976702,1.0572504029507055,0.05897194604694298
4325.0,2.0285121447882246,0.21727748902013777,0.6159713256929259,1.0567213509593656,0.05898558433233774
4326.0,2.027833218121922,0.21627659272139615,0.6170852877048838,1.0556581467275568,0.0589992226177325
4327.0,2.0276711118539894,0.216278452275812,0.6171069760228058,1.0556485458189615,0.05901286090312726
4328.0,2.027664146837257,0.21652482104862045,0.6167385689139331,1.0557781854545738,0.05902649918852202
4329.0,2.027435306550612,0.21637678136620117,0.6168766654716475,1.0555665915312664,0.05904013747391678
4330.0,2.027380211959862,0.21650642692801514,0.6167223240523605,1.0556631697683523,0.05905377575931154
4331.0,2.027324980151671,0.2166576549288546,0.616487511859453,1.0557229878378007,0.0590674140447063
4332.0,2.0272474118433697,0.21682394371654665,0.6162708195583421,1.0558265982833837,0.05908105233010106
4333.0,2.027216126969658,0.21706318775383285,0.616010781636942,1.0560447764229548,0.05909469061549582
4334.0,2.027155610616888,0.21718350148367482,0.6157882270887093,1.056052980654762,0.05910832890089058
4335.0,2.027153357192611,0.21744967328638115,0.6154993885746205,1.0563032237975445,0.05912196718628534
4336.0,2.0270974339904866,0.21756367586600756,0.6153139766845833,1.0563367457621051,0.0591356054716801
4337.0,2.0269712148715477,0.2175875996153701,0.6152343721298195,1.05627817326317,0.05914924375707486
4338.0,2.026945045936841,0.21784679022694636,0.6149072048570849,1.056470677080836,0.05916288204246962
4339.0,2.0265165158419043,0.21733806590832355,0.6154809938439735,1.0559201739283275,0.05917652032786438
4340.0,2.026456020635322,0.2174564047941402,0.6152920656164461,1.0559579063372433,0.059190158613259145
4341.0,2.026431630655228,0.2176532576184415,0.6150139901899365,1.0560734359430974,0.059203796898653904
4342.0,2.026376521516483,0.21781703320910367,0.6148267156608682,1.056206037742172,0.059217435184048664
4343.0,2.0263218717895635,0.21797095745707845,0.6146265310468051,1.0563058495569955,0.059231073469443424
4344.0,2.0260634114953757,0.21780443728985774,0.6148068464723423,1.056092447726662,0.059244711754838184
4345.0,2.026042306542795,0.2179973452551972,0.6145126448965715,1.0561844890976173,0.05925835004023294
4346.0,2.026034188750118,0.21823970252479197,0.6142397103132915,1.0564008089711754,0.0592719883256277
4347.0,2.025963271098828,0.21839074009480372,0.6140446417734828,1.0564962599536454,0.05928562661102246
4348.0,2.0259439887775867,0.21859837854426,0.6137618442192647,1.0566299151875356,0.05929926489641722
4349.0,2.025835073105373,0.21868384108849775,0.6136770671575655,1.0566944623560461,0.05931290318181198
4350.0,2.025803865199109,0.21884608536946648,0.6133913640840625,1.0567306097092217,0.05932654146720674
4351.0,2.025296875813832,0.21819009294599004,0.6141133016959905,1.0560130152730338,0.0593401797526015
4352.0,2.025240369718403,0.21837740342180656,0.6138917381110413,1.0561584713551657,0.05935381803799626
4353.0,2.025137240255644,0.2183785118486707,0.6138424202953907,1.056088877111742,0.05936745632339102
4354.0,2.0251337631672413,0.21867971727459867,0.6135014778515235,1.0563571566241798,0.05938109460878578
4355.0,2.0247621397170734,0.2182562428993265,0.613959011179312,1.0558759885587616,0.05939473289418054
4356.0,2.024660696742202,0.2182847517911263,0.6138187410853896,1.05577129873501,0.0594083711795753
4357.0,2.024569556165419,0.21841709866353087,0.613708783726778,1.0559093922269411,0.05942200946497007
4358.0,2.024364703098171,0.21822840285912304,0.6138150643429903,1.055588940304487,0.05943564775036483
4359.0,2.024256582486158,0.2183917850892815,0.6137009002162963,1.0557819087441767,0.05944928603575959
4360.0,2.024087093577315,0.21830800768745817,0.6137375844517344,1.0556120052364957,0.059462924321154347
4361.0,2.023846729922259,0.21814956083049392,0.6138941082995764,1.0553953836203482,0.059476562606549106
4362.0,2.0236478504424245,0.21801985997444306,0.6140069783934677,1.0552023993845079,0.059490200891943866
4363.0,2.023606435811592,0.21814987437732186,0.6137642646569382,1.055213754418377,0.059503839177338626
4364.0,2.023570601955041,0.21835618227126122,0.6135124566669043,1.055371607866165,0.059517477462733386
4365.0,2.0233942337455946,0.21833520682153812,0.6135150500154176,1.0552932485217696,0.059531115748128145
4366.0,2.0233606062411558,0.2185431508816542,0.6132661427913312,1.0554577450490874,0.059544754033522905
4367.0,2.023125899859694,0.21836429276610156,0.6134250774206956,1.0552035337203405,0.059558392318917665
4368.0,2.023063995020792,0.21849037036813748,0.6132790927974929,1.0552990943480296,0.059572030604312425
4369.0,2.023059795622379,0.218726490193494,0.612956857273832,1.0554536258218823,0.059585668889707184
4370.0,2.022928123607361,0.2187448319369799,0.61287753695916,1.0553826093782424,0.059599307175101944
4371.0,2.022665767535649,0.21854746668543484,0.6130939525677012,1.055142432013968,0.059612945460496704
4372.0,2.022619272592797,0.21866129506144122,0.6129117517631668,1.055180301324538,0.059626583745891464
4373.0,2.022592913772248,0.21888928336619445,0.6126366290429931,1.0553605424801435,0.05964022203128622
4374.0,2.022428299043772,0.21884657709876706,0.612637374020383,1.0552388846937941,0.05965386031668099
4375.0,2.0224182054836324,0.21914572834798846,0.612292969881002,1.0554972805459444,0.05966749860207575
4376.0,2.0223263834209413,0.21924954181196266,0.6121627921518205,1.0555569251111052,0.05968113688747051
4377.0,2.022195302404575,0.21920639268734632,0.6121666327122139,1.0554447702616183,0.05969477517286527
4378.0,2.0221749764358585,0.21943670574190113,0.6118982792456004,1.0556376945083916,0.05970841345826003
4379.0,2.022031144308349,0.21940718835272807,0.6118535396086004,1.0555017077429447,0.05972205174365479
4380.0,2.021774509452442,0.21922992285874515,0.6120793490257704,1.0553128187708067,0.05973569002904955
4381.0,2.0217366210857493,0.21940730935162306,0.6118321347710145,1.0554159270210806,0.05974932831444431
4382.0,2.021636478965504,0.21948043978286716,0.6117108213844844,1.0554204848689204,0.05976296659983907
4383.0,2.021546111603969,0.21958850792170104,0.6115262907428338,1.0554345850848659,0.05977660488523383
4384.0,2.0214012263113914,0.2195297270347412,0.6115545557336193,1.0553122151734502,0.05979024317062859
4385.0,2.0213966947037805,0.219829476774899,0.6112319256070543,1.0555945033582965,0.05980388145602335
4386.0,2.021340711544398,0.2200048849418066,0.6109768602744211,1.055681690945936,0.05981751974141811
4387.0,2.021262768536819,0.22011447258772826,0.6108120442879257,1.0557212325456191,0.05983115802681287
4388.0,2.0211558690604408,0.2201909068698913,0.6107229579076245,1.0557631016414462,0.059844796312207627
4389.0,2.0208270825882533,0.2198354324341597,0.6111324528815181,1.0553818484569681,0.059858434597602386
4390.0,2.0207788245208897,0.21998277714839426,0.6108709465032839,1.0554074843240568,0.05987207288299715
4391.0,2.0206427430659057,0.2199979305362428,0.6108188528014153,1.0553560746289916,0.05988571116839191
4392.0,2.020549711932747,0.22007791060100249,0.6107310867437429,1.0554094456113594,0.05989934945378667
4393.0,2.020327828117275,0.21989273471613308,0.6108541397500992,1.0551095508979125,0.05991298773918143
4394.0,2.0203240527568567,0.22019985980643464,0.6105398313617976,1.0554149045424253,0.05992662602457619
4395.0,2.020250680331265,0.22029646778390916,0.610359302830957,1.055413391745974,0.05994026430997095
4396.0,2.020206393923617,0.22051369374724383,0.6101091092556912,1.0555922833115874,0.05995390259536571
4397.0,2.0201455065455614,0.2206247766747399,0.6099617040850411,1.055655855317135,0.05996754088076047
4398.0,2.0200886897802355,0.2207851376697036,0.6097599917617025,1.055765551239843,0.05998117916615523
4399.0,2.020080739071512,0.22106619445788633,0.6094059028047448,1.0559774642889583,0.05999481745154999
4400.0,2.020036627057774,0.2211866548653259,0.6091889125875249,1.0559940568318698,0.06000845573694475
4401.0,2.019996400071016,0.22135893613510838,0.6089749469964226,1.0561192011128915,0.06002209402233951
4402.0,2.019313482380805,0.22032293877604336,0.6100891375162156,1.0549902182644406,0.06003573230773427
4403.0,2.0192866078500247,0.22054873524487384,0.6098224343586318,1.0551735418168664,0.06004937059312903
4404.0,2.0191342068220406,0.22050755321308965,0.609814429204262,1.0550487727594426,0.06006300887852379
4405.0,2.019044292347058,0.22066327199361846,0.6096770602914184,1.0552059801407603,0.06007664716391855
4406.0,2.0188683612668443,0.22059011677297563,0.6097199654995897,1.055062373060709,0.06009028544931331
4407.0,2.018760773517545,0.22066052205938005,0.6096061017366332,1.0550669079340125,0.060103923734708076
4408.0,2.018729173427543,0.2208690210070838,0.6093504571286311,1.055225193342012,0.060117562020102835
4409.0,2.018295394406554,0.22026700842723773,0.6099695170039234,1.054533405652327,0.060131200305497595
4410.0,2.018284793471509,0.22048111861701328,0.6097211794424502,1.054714868394756,0.060144838590892355
4411.0,2.0182834779775187,0.2208067287331691,0.609326867886265,1.054977440314684,0.060158476876287115
4412.0,2.018203286716441,0.22083373432108822,0.6092264912288963,1.0549138596535819,0.060172115161681874
4413.0,2.0180017598591107,0.22076898244913484,0.6093028895220671,1.0548150846267264,0.060185753447076634
4414.0,2.0179000540223884,0.2208057067652202,0.6092114179677488,1.0547752655777383,0.060199391732471394
4415.0,2.0178659311064697,0.22104305099891763,0.6089273006809967,1.0549625425995424,0.060213030017866154
4416.0,2.0176760944177445,0.22095072546643915,0.60903462088397,1.0548416177018622,0.060226668303260913
4417.0,2.0176743205259866,0.22114960360006217,0.6087019700789602,1.054909846257307,0.06024030658865567
4418.0,2.0173230519187357,0.2207823874978182,0.6091166074252548,1.0545060071822583,0.06025394487405043
4419.0,2.0172846040402006,0.2210128074297405,0.6088594024151215,1.0547051361388387,0.06026758315944519
4420.0,2.017266567248217,0.22121182953892465,0.6086131067814299,1.054856334790114,0.06028122144483995
4421.0,2.0172247803338874,0.22137859778682037,0.6083678909484482,1.054938284239591,0.06029485973023471
4422.0,2.0171370144243546,0.22146982527569242,0.6082338279167635,1.054968810058457,0.06030849801562947
4423.0,2.016981786733848,0.22141966299975313,0.6082411178396763,1.0548405453349248,0.06032213630102424
4424.0,2.0166766420336644,0.2210930434077799,0.6085496919029802,1.054422868259585,0.060335774586419
4425.0,2.0164577542737376,0.22094711696189318,0.6087223750258062,1.054252902308042,0.06034941287181376
4426.0,2.0163578903361845,0.22103384239816004,0.6086110539189272,1.054294386069782,0.06036305115720852
4427.0,2.016181707924733,0.2209967352296861,0.6086072616936671,1.0541768367748456,0.06037668944260328
4428.0,2.0160747649950674,0.22101170512926738,0.6085207322314298,1.0540968537110766,0.06039032772799804
4429.0,2.015593896292111,0.22037961754268773,0.6092809824650695,1.0534767944513006,0.0604039660133928
4430.0,2.0155592107520457,0.2205131430173307,0.6090205773269085,1.0534778738273725,0.06041760429878756
4431.0,2.015374923089852,0.2204569409962172,0.6090515542699118,1.053354944774787,0.06043124258418232
4432.0,2.015313790796359,0.22064763299802725,0.6088513557980556,1.0535255734855538,0.060444880869577076
4433.0,2.015222793894772,0.22071892183067449,0.6087551199257228,1.0535529222427766,0.060458519154971836
4434.0,2.0151640409916323,0.22085112397143122,0.6085449804477401,1.0535962238875534,0.060472157440366596
4435.0,2.015151558262839,0.22110725902316578,0.6082679121639459,1.0538325497277037,0.060485795725761356
4436.0,2.0150476788113285,0.22116610820603405,0.6081541109472058,1.0538143639195099,0.060499434011156115
4437.0,2.014624733998674,0.2206133438436126,0.6087667541588382,1.0532198533163342,0.060513072296550875
4438.0,2.013630301096232,0.21897545508231414,0.6105799869810017,1.0515155985310862,0.060526710581945635
4439.0,2.013520716270756,0.21901638777079346,0.6104351440885387,1.0514291780678204,0.060540348867340395
4440.0,2.0134183529457994,0.21904937783849282,0.6103947955301606,1.051432833071541,0.06055398715273516
4441.0,2.013390658385863,0.21933751852040476,0.6100951691996976,1.051707280022217,0.06056762543812992
4442.0,2.01337983139762,0.21957361470851,0.6097685136362907,1.0518536009974766,0.06058126372352468
4443.0,2.013080295219894,0.21928241582153452,0.6101012158432149,1.0515343262217611,0.06059490200891944
4444.0,2.0130211946255425,0.21935542504830363,0.6099404447109955,1.0515075644893255,0.0606085402943142
4445.0,2.012899855143952,0.21943613784429528,0.609828451898617,1.0515314219787473,0.06062217857970896
4446.0,2.012813319574521,0.21954720651966403,0.6096940372384292,1.051601578796587,0.06063581686510372
4447.0,2.0127407752966118,0.219604655954878,0.6095826867916438,1.0515899322770106,0.06064945515049848
4448.0,2.0126056299262918,0.21968006347637437,0.6094787509063403,1.0516080834414565,0.06066309343589324
4449.0,2.012315309053895,0.21936639240701264,0.6097837131128337,1.0512180628453893,0.060676731721288
4450.0,2.0122742969545864,0.21952342115182694,0.6095654247464519,1.05130676270981,0.06069037000668276
4451.0,2.011947633998348,0.21914194124454878,0.6099831542161589,1.0508852644129338,0.06070400829207752
4452.0,2.011836318524592,0.21927051464458214,0.609837248034851,1.0509736329783999,0.06071764657747228
4453.0,2.011520241586245,0.21890431233208613,0.6102040384994587,1.0505344937259675,0.06073128486286704
4454.0,2.011410375259196,0.21896621352999682,0.6101122704055201,1.0505431841309762,0.0607449231482618
4455.0,2.011152206606913,0.21866456312046584,0.6103664884273234,1.050134207053785,0.06075856143365656
4456.0,2.0110746528356565,0.21883300420931168,0.6102227915719347,1.05031229954116,0.06077219971905132
4457.0,2.010970285250039,0.21884583271958213,0.610107612739157,1.0502000793890374,0.060785838004446084
4458.0,2.0108709254593804,0.21896618641645244,0.609976083609767,1.05028882153333,0.060799476289840844
4459.0,2.010840192335466,0.2191456717404899,0.6097156308523242,1.0503825555644557,0.060813114575235604
4460.0,2.010639090266013,0.21898635103368175,0.6098605997861295,1.0501631174091652,0.06082675286063036
4461.0,2.010449374462635,0.21897011230561286,0.6098945741145407,1.050122899425373,0.06084039114602512
4462.0,2.010330678801536,0.21895030748527963,0.6098822394990067,1.050044759769694,0.06085402943141988
4463.0,2.0100579215735936,0.21870236020931183,0.6100992498209263,1.049703661426495,0.06086766771681464
4464.0,2.010001805150303,0.21882799786558282,0.609927610396934,1.049772281124182,0.0608813060022094
4465.0,2.0098192979171063,0.21871340288099092,0.6100162941032918,1.0495907119266263,0.06089494428760416
4466.0,2.009804417158538,0.21899185768087687,0.6096750616790738,1.049805864567854,0.06090858257299892
4467.0,2.009749443260763,0.21914547223770103,0.6094740561570058,1.0499015469798425,0.06092222085839368
4468.0,2.009310455791124,0.21862373498953241,0.6100867686281242,1.0493697252266996,0.06093585914378844
4469.0,2.0089095138312536,0.21805834577104904,0.6106773831896072,1.0487368685793728,0.0609494974291832
4470.0,2.0088780920984783,0.21829296978505555,0.6104154589592212,1.0489394236195344,0.06096313571457796
4471.0,2.0088642630411297,0.21846956135399684,0.6101470566258576,1.0490227509921732,0.06097677399997272
4472.0,2.008829351213424,0.21870475521067173,0.6098727838021647,1.049213315319309,0.06099041228536748
4473.0,2.0087247575375677,0.21879946156124855,0.6097390198468342,1.0492469152208035,0.06100405057076225
4474.0,2.0086802308692584,0.21895968908382124,0.6095313602945427,1.0493513591144938,0.06101768885615701
4475.0,2.008562759486172,0.21894302058579337,0.6094838947134238,1.0492446923114627,0.06103132714155177
4476.0,2.0084067046588348,0.21895644285026655,0.6094765795783135,1.0492301674270377,0.061044965426946526
4477.0,2.0080620959427096,0.21853068335816764,0.609873841339382,1.0486970233913768,0.061058603712341286
4478.0,2.007835353028417,0.2183564422219867,0.61008634439662,1.0485101286514318,0.061072241997736046
4479.0,2.0077177297406537,0.21839993872059105,0.6099755133530866,1.0484609424966895,0.061085880283130806
4480.0,2.00768593082486,0.218565615778558,0.6097629979377014,1.0485741096983843,0.061099518568525565
4481.0,2.007684890281535,0.21883156811832571,0.6094372608665369,1.048782093694314,0.061113156853920325
4482.0,2.00759635918065,0.21896542438336195,0.609253675834481,1.0488478646129644,0.061126795139315085
4483.0,2.007440566588224,0.2189201350948306,0.6092574382302027,1.04872659826254,0.061140433424709845
4484.0,2.0071807641891355,0.21872124864944853,0.6095094083467141,1.0485224913553162,0.061154071710104604
4485.0,2.0069718677593857,0.21852523327355677,0.609633605493818,1.0482076010694037,0.061167709995499364
4486.0,2.0068725433868653,0.21863096225624568,0.6095080626525915,1.048272537938901,0.061181348280894124
4487.0,2.006797753018508,0.21870891174804225,0.6093846569329298,1.0482892095940242,0.061194986566288884
4488.0,2.006735451698787,0.21884463125526799,0.6092149355470642,1.0483782155009589,0.06120862485168364
4489.0,2.0065856652277585,0.21882743259607557,0.6092229879632777,1.0483189773691564,0.0612222631370784
4490.0,2.0065571065166883,0.2190078282984491,0.6089665444098593,1.0484182586648991,0.06123590142247317
4491.0,2.006504601739393,0.21922626592818895,0.6087251986068026,1.0486037100138577,0.06124953970786793
4492.0,2.006371601645958,0.21922712235673414,0.6087002690922072,1.0485513416993224,0.06126317799326269
4493.0,2.006350022681495,0.2194346228894281,0.6084015869060594,1.0486642475173689,0.06127681627865745
4494.0,2.005867250616175,0.21878528208870063,0.6091412917468384,1.0479955240053846,0.06129045456405221
4495.0,2.005585587166141,0.21845509811798833,0.6094367346426806,1.0475671308710832,0.06130409284944697
4496.0,2.005349438186957,0.2182715599902775,0.6096389725358058,1.0473497227344994,0.06131773113484173
4497.0,2.0053145766086,0.21845057212136576,0.6093582623511318,1.0474203788945948,0.06133136942023649
4498.0,2.004991806443805,0.21814366359525755,0.6097543866248377,1.047130644760963,0.06134500770563125
4499.0,2.004921944273913,0.21820784714206853,0.6095814165264678,1.0470711176743686,0.06135864599102601
4500.0,2.0047594362449064,0.21818138665778236,0.6096177812465267,1.0470189749617145,0.06137228427642077
4501.0,2.0046971247875307,0.21832118955225793,0.6094410530064446,1.0471089139820495,0.06138592256181553
4502.0,2.0046748422528964,0.21851567170874872,0.6091452341950825,1.0471981039076041,0.06139956084721029
4503.0,2.004552292504207,0.21857808308964943,0.6091079440010481,1.04725914154958,0.06141319913260505
4504.0,2.0045389716097386,0.2187956603285695,0.6087645555856861,1.0473489835333905,0.061426837417999806
4505.0,2.004500515936492,0.21893355755989885,0.6085760214587561,1.047428450543385,0.061440475703394566
4506.0,2.004325549802126,0.2189326799176223,0.6085939491675397,1.0474063132130809,0.06145411398878933
4507.0,2.00417272299576,0.21892192891121687,0.6085939850480062,1.047351343437484,0.06146775227418409
4508.0,2.004100790487747,0.2190442215575974,0.608422505548456,1.0474092031238103,0.06148139055957885
4509.0,2.004002759152947,0.21905462328935132,0.6083554477235853,1.0473415172006548,0.06149502884497361
4510.0,2.003949386156438,0.21924965848443495,0.6081299235706149,1.047495142105507,0.06150866713036837
4511.0,2.00390667145806,0.21935820077008583,0.6079701675157632,1.0475435294779747,0.06152230541576313
4512.0,2.003860921015742,0.2195854858543822,0.6076562690198508,1.0476750429457022,0.06153594370115789
4513.0,2.0035836738189694,0.21927030409858012,0.6080207036931946,1.0473471051384304,0.06154958198655265
4514.0,2.0027913376035897,0.21806986155985802,0.6093240606892428,1.0460724904137404,0.06156322027194741
4515.0,2.002533832080983,0.21782564867606952,0.6096087456526667,1.045811976621482,0.06157685855734217
4516.0,2.0024785586830074,0.217947607746525,0.609407240712182,1.0458426521408528,0.06159049684273693
4517.0,2.0024586353585185,0.21820879414127253,0.6090956540651908,1.0460497382045513,0.06160413512813169
4518.0,2.0024362815228613,0.21836623758306467,0.6088788576387921,1.046143334434762,0.06161777341352645
4519.0,2.002425685654483,0.2186194665795312,0.608526279381457,1.0462955146443922,0.06163141169892121
4520.0,2.002148066774873,0.21839571493612042,0.6088186095457261,1.0460791679969959,0.06164504998431597
4521.0,2.0020608313778294,0.21849397618235805,0.6086676604149404,1.0461058920216397,0.06165868826971073
4522.0,2.0019315300225053,0.21850481281102146,0.608607916028948,1.0460395902569974,0.06167232655510549
