context_index,sample_index,recording_id,event_id,score,collision,near_collision,min_gap,min_ttc
18,7,13,fol_13_00284,0.5565672468610112,0.0,0.0,20.94370840851648,6.1960878670754855
18,8,13,fol_13_00284,0.5569437036862664,0.0,0.0,20.9374901276867,6.194162694374795
18,9,13,fol_13_00284,0.5827833861323749,0.0,0.0,20.933858218196896,6.194499826672282
18,10,13,fol_13_00284,0.556740320571087,0.0,0.0,20.94083716690175,6.195320846377231
18,11,13,fol_13_00284,0.5568878088105317,0.0,0.0,20.938471008297476,6.196476388707692
18,12,13,fol_13_00284,0.568973648607659,0.0,0.0,20.951888123102584,6.199482433166225
18,13,13,fol_13_00284,1.1148910475771663,0.0,0.0,13.181996893702472,6.19918683660824
18,14,13,fol_13_00284,0.556982672595902,0.0,0.0,20.937747411354948,6.195038280722157
18,15,13,fol_13_00284,0.5567669602604176,0.0,0.0,20.940433496660013,6.196886794472714
19,0,1,fol_01_00315,0.790004933534882,0.0,0.0,14.169807525641193,33.946458675386005
19,1,1,fol_01_00315,0.7899843976865515,0.0,0.0,14.170128226232233,34.1881133071035
19,2,1,fol_01_00315,0.789997291856821,0.0,0.0,14.16992268938137,34.02464634645248
19,3,1,fol_01_00315,0.9032106421729486,0.0,0.0,14.170089828292614,10.61443714992117
19,4,1,fol_01_00315,0.7899865218480093,0.0,0.0,14.170087478399193,34.205423485644246
19,5,1,fol_01_00315,1.714614967843913,0.0,0.0,11.972271892832072,2.4907254076965186
19,6,1,fol_01_00315,1.1210523276079427,0.0,0.0,14.170128839546113,5.1330804023332
19,7,1,fol_01_00315,1.04969355038522,0.0,0.0,14.170091115748992,6.144076272285545
19,8,1,fol_01_00315,0.8731937595938941,0.0,0.0,14.169849105209874,12.576065902264332
19,9,1,fol_01_00315,0.8698089362032118,0.0,0.0,14.16972618590513,13.47935184469682
19,10,1,fol_01_00315,0.8650868841795847,0.0,0.0,14.169806044170041,12.789568494479735
19,11,1,fol_01_00315,0.7899891046359355,0.0,0.0,14.170054355287778,34.15098030744191
19,12,1,fol_01_00315,0.7899887874667975,0.0,0.0,14.170059731974167,34.12407438027029
19,13,1,fol_01_00315,0.7899821300117279,0.0,0.0,14.170146553913948,34.20746905585777
19,14,1,fol_01_00315,0.7900052302776028,0.0,0.0,14.169800710447252,33.88450769520301
19,15,1,fol_01_00315,0.7899762830130276,0.0,0.0,14.17022867514088,34.22168531891247
20,0,23,fol_23_00841,1.2603906182019862,0.0,0.0,12.417091855634467,4.945957754268947
20,1,23,fol_23_00841,0.5212013263324857,0.0,0.0,26.433494998596853,8.6182709396078
20,2,23,fol_23_00841,0.521321638585642,0.0,0.0,26.427211593772718,8.614769758649853
20,3,23,fol_23_00841,0.5217017528809654,0.0,0.0,26.433229557994515,8.617286762556828
20,4,23,fol_23_00841,0.7114209631437879,0.0,0.0,18.828037467446023,8.609343609620066
20,5,23,fol_23_00841,0.8639991726093279,0.0,0.0,18.07122621069871,6.589248695402573
20,6,23,fol_23_00841,0.6391144883299802,0.0,0.0,23.784346551231664,8.61223352913299
20,7,23,fol_23_00841,0.7243327875097271,0.0,0.0,19.80927746658068,8.218771473563564
20,8,23,fol_23_00841,0.5211815761146414,0.0,0.0,26.435343149256504,8.616549672113544
20,9,23,fol_23_00841,0.6170930048351284,0.0,0.0,24.772637902755633,8.610427807112504
20,10,23,fol_23_00841,1.0188235219641935,0.0,0.0,16.197761053332016,5.623854919677048
20,11,23,fol_23_00841,0.6985224060621071,0.0,0.0,25.506474144024992,7.250999737095856
20,12,23,fol_23_00841,0.6187621775031903,0.0,0.0,25.921426928666307,7.449313232891203
20,13,23,fol_23_00841,0.7904848312992133,0.0,0.0,21.34232801075686,5.551165199764655
20,14,23,fol_23_00841,0.5212508137788147,0.0,0.0,26.43092706609118,8.614573734347795
20,15,23,fol_23_00841,0.5739428250880172,0.0,0.0,26.438841809531052,8.613527041113446
21,0,23,fol_23_00783,0.7294433006245182,0.0,0.0,15.461705440522335,12.056352778646467
21,1,23,fol_23_00783,0.7291820730397023,0.0,0.0,15.463188212416773,12.076896707621644
21,2,23,fol_23_00783,1.1979437799144455,0.0,0.0,12.745314732540232,5.038203923420479
21,3,23,fol_23_00783,2.30862942179366,0.0,0.0,7.389731449302156,1.929274788315218
21,4,23,fol_23_00783,0.7294066494213572,0.0,0.0,15.462126793500834,12.045330999880834
21,5,23,fol_23_00783,2.5803153806071277,0.0,0.0,5.885392074871371,1.8287166488404596
21,6,23,fol_23_00783,3.204689217918638,0.0,0.0,4.493138310875233,1.6064858314440502
21,7,23,fol_23_00783,0.7293657758616894,0.0,0.0,15.462694575957366,12.06241740427546
21,8,23,fol_23_00783,3.189186814050349,0.0,0.0,4.170609948651881,1.589783155230918
21,9,23,fol_23_00783,1.0370480813175658,0.0,0.0,15.462526582001827,4.8905081374641615
21,10,23,fol_23_00783,0.8135263736092937,0.0,0.0,15.46282488809202,12.054661708937683
21,11,23,fol_23_00783,1.5743946577446,0.0,0.0,11.18954266757981,2.894142741773784
21,12,23,fol_23_00783,3.168665930086475,0.0,0.0,4.676302322191541,1.6081636843429756
21,13,23,fol_23_00783,0.9834537899622249,0.0,0.0,15.462434251350226,5.705097429681708
21,14,23,fol_23_00783,0.7294376270996906,0.0,0.0,15.46179080788954,12.045919616971178
21,15,23,fol_23_00783,3.1396256606017454,0.0,0.0,4.987089437616541,1.6310654612018316
22,0,48,fol_48_00069,2.027994572995188,0.0,0.0,9.42468714231877,2.054949713964682
22,1,48,fol_48_00069,2.3898047645102345,0.0,0.0,8.126339775838954,1.703007867331204
22,2,48,fol_48_00069,1.4906644146426895,0.0,0.0,12.103693168967691,3.13216852516955
22,3,48,fol_48_00069,0.5312304739287026,0.0,0.0,22.528801098242074,7.135625684133858
22,4,48,fol_48_00069,0.5313107672076559,0.0,0.0,22.52069669301382,7.140561160420949
22,5,48,fol_48_00069,1.698417388647345,0.0,0.0,8.745612230621003,3.1941193306339755
22,6,48,fol_48_00069,0.5317286322121404,0.0,0.0,22.510359308494404,7.136192262033613
22,7,48,fol_48_00069,0.724941813251361,0.0,0.0,18.634096274279823,7.136660954915475
22,8,48,fol_48_00069,0.5315373701602281,0.0,0.0,22.51608341784593,7.138536717019572
22,9,48,fol_48_00069,1.1423393682805614,0.0,0.0,15.253958637367884,4.284325166702936
22,10,48,fol_48_00069,2.0463857850070006,0.0,0.0,7.704279401300294,2.1439235251743054
22,11,48,fol_48_00069,1.6907009053603774,0.0,0.0,8.591419256831824,3.346344646430266
22,12,48,fol_48_00069,4.9227134676215165,0.0,1.0,1.9027858592851565,1.31682280316355
22,13,48,fol_48_00069,1.1278838878097286,0.0,0.0,13.10520233272494,6.141877898369854
22,14,48,fol_48_00069,4.903135809039862,0.0,1.0,1.9872060549550774,1.3235444000655416
22,15,48,fol_48_00069,4.76174083175188,0.0,1.0,1.9351373191104209,1.3272352266830953
23,0,42,fol_42_00774,0.8940402912745995,0.0,0.0,12.72593096317113,5.557088526635156
23,1,42,fol_42_00774,1.2685618267618348,0.0,0.0,12.72578271536749,3.975438854292589
23,2,42,fol_42_00774,0.8935498594820354,0.0,0.0,12.729830765300427,5.557664130131517
23,3,42,fol_42_00774,0.9123449303489294,0.0,0.0,12.724523834325744,5.551991829398185
23,4,42,fol_42_00774,0.8934841394589346,0.0,0.0,12.730312669065395,5.558357881067441
23,5,42,fol_42_00774,0.9062852318749148,0.0,0.0,12.729481550587959,5.55652538713873
23,6,42,fol_42_00774,0.8945642643644328,0.0,0.0,12.721736988147018,5.55310079083224
23,7,42,fol_42_00774,3.1898704665019753,0.0,0.0,3.9133895314926583,1.569211953861898
23,8,42,fol_42_00774,1.5446337250384237,0.0,0.0,10.758627138544444,3.024365986125236
23,9,42,fol_42_00774,2.907708186517997,0.0,0.0,4.05339578128164,1.6853400069239475
23,10,42,fol_42_00774,1.979875796466851,0.0,0.0,6.400573573494629,2.4963669757025566
23,11,42,fol_42_00774,0.8943145962270425,0.0,0.0,12.724220918318679,5.552560118836392
23,12,42,fol_42_00774,1.4108810722260445,0.0,0.0,10.13463364746963,4.157052286840417
23,13,42,fol_42_00774,0.8943569597587444,0.0,0.0,12.723244616615109,5.554091125441406
23,14,42,fol_42_00774,2.4440246802146603,0.0,0.0,4.735022258141118,1.9183422100148748
23,15,42,fol_42_00774,1.9313677080079037,0.0,0.0,7.318609267894548,2.4914151309968355
24,0,1,fol_01_00598,0.9980461114432139,0.0,0.0,18.933425465496065,3.9682309932598914
24,1,1,fol_01_00598,0.6779422307589427,0.0,0.0,20.726106204493973,4.77117949515224
24,2,1,fol_01_00598,0.65758659478301,0.0,0.0,20.76105832785354,4.772937028889909
24,3,1,fol_01_00598,0.6594754408258876,0.0,0.0,20.734570496747267,4.771823549571199
24,4,1,fol_01_00598,0.6600459819458742,0.0,0.0,20.734911489894515,4.77034005206996
24,5,1,fol_01_00598,0.6623622108037204,0.0,0.0,20.672592234981323,4.773045158896559
24,6,1,fol_01_00598,0.6596722611773175,0.0,0.0,20.73088760310022,4.7714138499557235
24,7,1,fol_01_00598,0.7580255981138118,0.0,0.0,20.757707610152316,4.771187445536867
24,8,1,fol_01_00598,0.6816273205914372,0.0,0.0,20.757372576073777,4.772946524570519
24,9,1,fol_01_00598,0.6586949336366179,0.0,0.0,20.740264171990304,4.772466510428949
24,10,1,fol_01_00598,0.6584840631484128,0.0,0.0,20.75706829832024,4.770457314971566
24,11,1,fol_01_00598,0.6666115073770301,0.0,0.0,20.766656738822945,4.77139539441462
24,12,1,fol_01_00598,0.6620380937856011,0.0,0.0,20.74583326159609,4.772373436820159
24,13,1,fol_01_00598,0.6585158799545675,0.0,0.0,20.75711611207673,4.771387642045153
24,14,1,fol_01_00598,0.8134745215119765,0.0,0.0,20.74881707106696,4.771386023368059
24,15,1,fol_01_00598,0.6577211614056145,0.0,0.0,20.762019959271804,4.7724681584527575
25,0,46,fol_46_00326,0.7699488102195491,0.0,0.0,16.317971687657057,10.281193150687272
25,1,46,fol_46_00326,0.6883696311406946,0.0,0.0,16.31666714887598,11.617481534150569
25,2,46,fol_46_00326,0.6883922953257076,0.0,0.0,16.316202298120913,11.61936620065327
25,3,46,fol_46_00326,0.729658275951641,0.0,0.0,16.316569230620424,11.615425099440968
25,4,46,fol_46_00326,0.6882572220479581,0.0,0.0,16.318220030770128,11.634618746458134
25,5,46,fol_46_00326,0.7887597413966368,0.0,0.0,16.317853595870183,10.891004840711513
25,6,46,fol_46_00326,0.9925846969291932,0.0,0.0,16.317905748827783,4.498742415062775
25,7,46,fol_46_00326,0.774152681748401,0.0,0.0,16.31816936478755,10.592035140669147
25,8,46,fol_46_00326,0.6948312636755152,0.0,0.0,16.31678064853009,11.621101095993424
25,9,46,fol_46_00326,0.6882475603554732,0.0,0.0,16.31847101472075,11.63185215497122
25,10,46,fol_46_00326,0.6883668309237615,0.0,0.0,16.316576808314053,11.617461855195419
25,11,46,fol_46_00326,0.6882819598695746,0.0,0.0,16.31782543640857,11.625418554756754
25,12,46,fol_46_00326,0.6882523192000323,0.0,0.0,16.31837255310608,11.633981505452523
25,13,46,fol_46_00326,2.782337309807092,0.0,0.0,6.171718927704498,1.6011469862645027
25,14,46,fol_46_00326,1.2935391421867215,0.0,0.0,12.15930760830049,4.555344566001455
25,15,46,fol_46_00326,0.7252777664788284,0.0,0.0,16.317996805355996,11.639541873733142
26,0,13,fol_13_01289,0.5330722174439134,0.0,0.0,22.918190057957204,6.961545908475308
26,1,13,fol_13_01289,2.387076063252011,0.0,0.0,6.209601335024207,1.9853502360685749
26,2,13,fol_13_01289,1.2630946282507014,0.0,0.0,13.581560423008444,4.287126765442626
26,3,13,fol_13_01289,3.2331663406467017,0.0,0.0,4.333041916007506,1.612767771758678
26,4,13,fol_13_01289,3.137896709893182,0.0,0.0,4.424173178931515,1.6549434660727005
26,5,13,fol_13_01289,3.2321326788639753,0.0,0.0,4.333395361291242,1.6109393280985485
26,6,13,fol_13_01289,2.667319634970625,0.0,0.0,5.524170767165163,1.8078206719169474
26,7,13,fol_13_01289,3.2198476803135523,0.0,0.0,4.710219186493919,1.6102293613808658
26,8,13,fol_13_01289,0.6481060314947971,0.0,0.0,20.373460050362798,6.961916987303539
26,9,13,fol_13_01289,3.252406582176765,0.0,0.0,4.338582191436135,1.6153507889558072
26,10,13,fol_13_01289,2.8205696825328577,0.0,0.0,4.801850273706794,1.7517599977627192
26,11,13,fol_13_01289,2.515237123769833,0.0,0.0,5.983552719399999,1.8811513167080833
26,12,13,fol_13_01289,2.3747319450418427,0.0,0.0,7.07606851427558,1.9246214054577997
26,13,13,fol_13_01289,3.2224769877827923,0.0,0.0,4.733311988233613,1.614647543575994
26,14,13,fol_13_01289,3.2336634389373087,0.0,0.0,4.358446196582765,1.6277027057950844
26,15,13,fol_13_01289,3.236703028084021,0.0,0.0,4.550449534294362,1.6135405598703245
27,0,48,fol_48_00446,0.5160015341428181,0.0,0.0,20.666914016303117,16.402544287892443
27,1,48,fol_48_00446,1.560146144435092,0.0,0.0,11.063111002441332,2.9989489451009215
27,2,48,fol_48_00446,0.6430364465730005,0.0,0.0,20.668448085776895,9.089600747553137
27,3,48,fol_48_00446,0.525481824026175,0.0,0.0,20.66611303039152,16.3901925122363
27,4,48,fol_48_00446,2.2143265176820597,0.0,0.0,8.405533570648402,1.9605768810053514
27,5,48,fol_48_00446,3.18508149991135,0.0,0.0,4.684819089971157,1.6286147625922816
27,6,48,fol_48_00446,2.991298685574295,0.0,0.0,4.453888900825021,1.6970518678988091
27,7,48,fol_48_00446,1.0001525069794939,0.0,0.0,14.981467265884845,6.555896386707817
27,8,48,fol_48_00446,0.5348515943015055,0.0,0.0,20.666148173845173,15.86289415894048
27,9,48,fol_48_00446,0.5160460536645719,0.0,0.0,20.666134426255333,16.414291624793506
27,10,48,fol_48_00446,0.5973301859376898,0.0,0.0,20.66798586846678,13.396813160802772
27,11,48,fol_48_00446,0.5159950217618758,0.0,0.0,20.666910414915428,16.40250727208603
27,12,48,fol_48_00446,1.1167797075222423,0.0,0.0,15.413588988098468,4.33563861137532
27,13,48,fol_48_00446,0.6267975235960472,0.0,0.0,20.666114951644772,11.068752612727351
27,14,48,fol_48_00446,0.5160694363256485,0.0,0.0,20.665655351340554,16.399798026273086
27,15,48,fol_48_00446,0.668741422627497,0.0,0.0,20.66691053485173,8.429749297575448
28,0,13,fol_13_00559,0.7488080462792185,0.0,0.0,15.534867618821082,6.98537600099974
28,1,13,fol_13_00559,0.7476967707194373,0.0,0.0,15.523485805384944,6.984741400342145
28,2,13,fol_13_00559,0.7468810582848816,0.0,0.0,15.532139610173637,6.988745749595923
28,3,13,fol_13_00559,0.7495126204959359,0.0,0.0,15.542347831757063,6.992078553882275
28,4,13,fol_13_00559,0.7468955026659253,0.0,0.0,15.532636627000215,6.987119855358432
28,5,13,fol_13_00559,0.7476190830426293,0.0,0.0,15.533767281206934,6.986823342036692
28,6,13,fol_13_00559,0.7468753176594114,0.0,0.0,15.532239998041689,6.990513013718542
28,7,13,fol_13_00559,0.7472198299556243,0.0,0.0,15.527364713863953,6.986821031586799
28,8,13,fol_13_00559,0.7469579743460146,0.0,0.0,15.531674593287299,6.985140712949581
28,9,13,fol_13_00559,0.7464830830547857,0.0,0.0,15.5366805168224,6.992396157901882
28,10,13,fol_13_00559,0.7468234906229814,0.0,0.0,15.532657839649644,6.989065831200073
28,11,13,fol_13_00559,0.7475038992481643,0.0,0.0,15.524992576035416,6.981230661801342
28,12,13,fol_13_00559,0.7464484173877219,0.0,0.0,15.536665225965635,6.9868060496653985
28,13,13,fol_13_00559,0.7468946091413031,0.0,0.0,15.532621609646334,6.988776332116899
28,14,13,fol_13_00559,0.7465469192183535,0.0,0.0,15.535365341366386,6.98673495129709
28,15,13,fol_13_00559,0.748440720167701,0.0,0.0,15.53926282650717,6.994086163122992
29,0,42,fol_42_00791,0.5474543134333494,0.0,0.0,29.774373274230527,7.676811955189511
29,1,42,fol_42_00791,0.5466286814061103,0.0,0.0,29.794607839291082,7.6808786946048935
29,2,42,fol_42_00791,0.5926486296115252,0.0,0.0,29.792915326781184,7.6775581029593525
29,3,42,fol_42_00791,2.3678601081264907,0.0,0.0,10.107131358184576,1.7592712351399071
29,4,42,fol_42_00791,0.8163987308675285,0.0,0.0,20.764001793749316,5.245614272425605
29,5,42,fol_42_00791,0.559573009169873,0.0,0.0,29.781438878925307,7.67675906354918
29,6,42,fol_42_00791,0.5415909425060536,0.0,0.0,29.776189592024366,7.67680988924125
29,7,42,fol_42_00791,0.5416733107893794,0.0,0.0,29.77808098601691,7.679317235457858
29,8,42,fol_42_00791,0.5413328739228477,0.0,0.0,29.790578287727364,7.679685048883897
29,9,42,fol_42_00791,0.5742299928133345,0.0,0.0,29.79764240137066,7.683010513489245
29,10,42,fol_42_00791,0.602960173038408,0.0,0.0,29.34814173667735,7.678829415145238
29,11,42,fol_42_00791,0.6102946173710388,0.0,0.0,29.7887209655509,7.680967110275748
29,12,42,fol_42_00791,0.8688864980139126,0.0,0.0,21.51949006895788,4.611351604853782
29,13,42,fol_42_00791,0.5577519939123398,0.0,0.0,29.78580743901773,7.675924476033863
29,14,42,fol_42_00791,0.5701837307261899,0.0,0.0,29.787382427800395,7.678430098258735
29,15,42,fol_42_00791,0.7912303236005943,0.0,0.0,22.653745240326316,5.309240600884202
30,0,1,fol_01_00631,1.1779869028274526,0.0,0.0,12.629333877333828,5.587528430254736
30,1,1,fol_01_00631,0.5329407579383726,0.0,0.0,20.04071164179792,14.432050643113056
30,2,1,fol_01_00631,1.369789358073689,0.0,0.0,11.253900623727965,4.234881169831655
30,3,1,fol_01_00631,0.592834124454451,0.0,0.0,20.040416748572987,14.421460703769974
30,4,1,fol_01_00631,1.4342449721982824,0.0,0.0,10.417908615215119,4.257519226855506
30,5,1,fol_01_00631,0.533072042416591,0.0,0.0,20.038384340577338,14.409881494305314
30,6,1,fol_01_00631,0.5333354367961929,0.0,0.0,20.039205115720428,14.420222205105505
30,7,1,fol_01_00631,1.1266335256144995,0.0,0.0,13.821887535386203,5.66902519357101
30,8,1,fol_01_00631,0.8194325391980914,0.0,0.0,16.522765028017623,9.538763312573744
30,9,1,fol_01_00631,2.2402919527415284,0.0,0.0,6.318173449858257,2.123581982897161
30,10,1,fol_01_00631,2.318961621953023,0.0,0.0,7.39843386120382,2.017925439708214
30,11,1,fol_01_00631,0.5329843318231698,0.0,0.0,20.040280353012584,14.417406774354783
30,12,1,fol_01_00631,0.662061786464661,0.0,0.0,19.825845698521924,9.709423965083827
30,13,1,fol_01_00631,0.9594709604438413,0.0,0.0,15.022393699905528,7.081357774182364
30,14,1,fol_01_00631,1.2608266419922578,0.0,0.0,11.425492185463547,5.447242546152385
30,15,1,fol_01_00631,1.0068345307090416,0.0,0.0,14.100011210521465,7.260248957049931
31,0,42,fol_42_01698,2.741060545041108,0.0,0.0,4.719345748255987,1.7725685984895478
31,1,42,fol_42_01698,3.1210504464492637,0.0,0.0,4.2153544479953355,1.6021869890158167
31,2,42,fol_42_01698,2.986283270555316,0.0,0.0,4.192388169624306,1.614535776362846
31,3,42,fol_42_01698,1.9573276094173313,0.0,0.0,10.342002047734848,2.149462316316077
31,4,42,fol_42_01698,0.9671301485103797,0.0,0.0,11.10145870000548,5.721880543950591
31,5,42,fol_42_01698,1.1882408646702678,0.0,0.0,11.099702308154363,5.718771142474452
31,6,42,fol_42_01698,3.160091759798563,0.0,0.0,4.308908061560385,1.6108666084429775
31,7,42,fol_42_01698,2.809748535016481,0.0,0.0,4.404039500763997,1.7435766617119028
31,8,42,fol_42_01698,2.34056650477066,0.0,0.0,7.880936982558365,1.912792168380072
31,9,42,fol_42_01698,2.7954911748610725,0.0,0.0,4.4479685986313315,1.7477021678719677
31,10,42,fol_42_01698,2.788049253067943,0.0,0.0,4.707795962729205,1.7523503710990351
31,11,42,fol_42_01698,2.5386575313254482,0.0,0.0,5.037380798617787,1.868352807117382
31,12,42,fol_42_01698,2.662532609708674,0.0,0.0,4.872539440493964,1.8100087123487358
31,13,42,fol_42_01698,0.967032951771734,0.0,0.0,11.102204630538537,5.720026588396656
31,14,42,fol_42_01698,2.875783159544836,0.0,0.0,4.259836353325608,1.6992183662971705
31,15,42,fol_42_01698,2.3530473480614242,0.0,0.0,5.698868478055172,1.9842830740328865
